,384 Plate ID,Plate Map,Well,Human Readable Name,CatNumber,MoleculeID,Concentration,Unit,Well X,Well Y,Barcode,M.w.,CAS Number,Form,Targets,Information,Smiles,Max Solubility in DMSO,URL,Pathway,Unnamed: 20,Library
196,SelleckChem002 1to5,SP0142-A,I05,DMXAA (Vadimezan),S1537,SW219898-1,2.0,m,5,9,192948782.0,282.29,117570-53-3,free base,VDA,DMXAA (Vadimezan) is a vascular disrupting agents (VDA) and competitive inhibitor of DT-diaphorase with Ki of 20 _M and IC50 of 62.5 _M; respectively. Phase 3.,C12=C(C(=CC=C1)CC(O)=O)OC3=C(C2=O)C=CC(=C3C)C,24.0,http://www.selleckchem.com/products/DMXAA(ASA404).html,Angiogenesis,,L1700-Selleck-Bioactive-Compound-Library
197,SelleckChem002 1to5,SP0142-A,I06,Disulfiram,S1680,SW196492-4,2.0,m,6,9,192897641.0,296.54,97-77-8,free base,Others,Disulfiram is an agent used to support the treatment of chronic alcoholism by producing an acute sensitivity to alcohol.,CCN(C(SSC(N(CC)CC)=S)=S)CC,198.0,http://www.selleckchem.com/products/Disulfiram(Antabuse).html,Others,,L1700-Selleck-Bioactive-Compound-Library
198,SelleckChem002 1to5,SP0142-A,I07,Nebivolol,S1549,SW219269-1,2.0,m,7,9,192894621.0,441.9,152520-56-4,hydrochloride,Adrenergic Receptor,Nebivolol selectively inhibits _1-adrenoceptor with IC50 of 0.8 nM.,C1(=C(C=C2C(=C1)O[C@](CC2)([C@@H](CNC[C@H]([C@@]3(CCC4=C(O3)C=CC(=C4)F)[H])O)O)[H])F).Cl,199.0,http://www.selleckchem.com/products/Nebivolol(Bystolic).html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
199,SelleckChem002 1to5,SP0142-A,I08,Busulfan,S1692,SW198555-3,2.0,m,8,9,192895560.0,246.3,55-98-1,free base,Others,Busulfan(Myleran; Busulfex) is a cell cycle non-specific alkylating antineoplastic agent.,CS(OCCCCOS(C)(=O)=O)(=O)=O,198.0,http://www.selleckchem.com/products/Busulfan(Busulfex).html,Others,,L1700-Selleck-Bioactive-Compound-Library
200,SelleckChem002 1to5,SP0142-A,I09,Pomalidomide,S1567,SW218099-2,2.0,m,9,9,192902064.0,273.24,19171-19-8,free base,TNF-alpha,Pomalidomide inhibits LPS-induced TNF-_ release with IC50 of 13 nM.,C1=CC=C2C(=C1N)C(N(C2=O)C3C(NC(CC3)=O)=O)=O,201.0,http://www.selleckchem.com/products/Pomalidomide(CC-4047).html,Apoptosis,,L1700-Selleck-Bioactive-Compound-Library
201,SelleckChem002 1to5,SP0142-A,I10,Lamivudine,S1706,SW197614-3,2.0,m,10,9,192874224.0,229.26,134678-17-4,free base,Reverse Transcriptase,Lamivudine(Epivir) is a potent nucleoside analog reverse transcriptase inhibitor with an IC50 of 2.7 mM.,N1=C(C=CN(C1=O)[C@H]2O[C@H](SC2)CO)N,200.0,http://www.selleckchem.com/products/Lamivudine(Epivir).html,Microbiology,,L1700-Selleck-Bioactive-Compound-Library
202,SelleckChem002 1to5,SP0142-A,I11,Sulfasalazine,S1576,SW196979-4,2.0,m,11,9,192928620.0,398.39,599-79-1,free base,Others,Sulfasalazine is a sulfa agent and a derivative of mesalazine used primarily as an anti-inflammatory agent.,C1(NS(C2=CC=C(C=C2)/N=N/C3=CC(=C(C=C3)O)C(=O)O)(=O)=O)=CC=CC=N1,200.0,http://www.selleckchem.com/products/Sulfasalazine(Azulfidine).html,Others,,L1700-Selleck-Bioactive-Compound-Library
203,SelleckChem002 1to5,SP0142-A,I12,Adefovir Dipivoxil,S1718,SW219933-1,2.0,m,12,9,192873033.0,501.47,142340-99-6,free base,Reverse Transcriptase,Adefovir Dipivoxil(Preveon; Hepsera) works by blocking reverse transcriptase; an enzyme that is crucial for the hepatitis B virus (HBV) to reproduce in the body.,C12=C(N=CN=C1N)N(C=N2)CCOCP(OCOC(C(C)(C)C)=O)(=O)OCOC(C(C)(C)C)=O,199.0,http://www.selleckchem.com/products/Adefovir-Dipivoxil(Preveon).html,Microbiology,,L1700-Selleck-Bioactive-Compound-Library
204,SelleckChem002 1to5,SP0142-A,I13,Furosemide,S1603,SW196894-3,2.0,m,13,9,192928616.0,330.74,54-31-9,free base,Others,Furosemide(Lasix) is a loop diuretic used in the treatment of congestive heart failure and edema.,C1(=CC(=C(C=C1NCC2=CC=CO2)Cl)S(N)(=O)=O)C(O)=O,199.0,http://www.selleckchem.com/products/Furosemide(Lasix).html,Others,,L1700-Selleck-Bioactive-Compound-Library
205,SelleckChem002 1to5,SP0142-A,I14,Mitotane,S1732,SW199619-3,2.0,m,14,9,192895637.0,320.04,53-19-0,free base,Others,Mitotane(Lysodren); is an antineoplastic medication used in the treatment of adrenocortical carcinoma.,C1=C(C=CC(=C1)C(C2=C(C=CC=C2)Cl)C(Cl)Cl)Cl,199.0,http://www.selleckchem.com/products/Mitotane(Lysodren).html,Others,,L1700-Selleck-Bioactive-Compound-Library
206,SelleckChem002 1to5,SP0142-A,I15,Cefoperazone,S1611,SW198793-3,2.0,m,15,9,194472433.0,645.67,62893-19-0,free base,Others,Cefoperazone is a cephalosporin antibiotic for inhibition of rMrp2-mediated [3H]E217_G uptake with IC50 of 199 _M.,C1(CS[C@]2(N(C=1C(=O)O)C([C@H]2NC(=O)[C@@H](C3=CC=C(C=C3)O)NC(N4C(C(N(CC4)CC)=O)=O)=O)=O)[H])CSC5=NN=NN5C,199.0,http://www.selleckchem.com/products/cefoperazone-cefobid.html,Others,,L1700-Selleck-Bioactive-Compound-Library
207,SelleckChem002 1to5,SP0142-A,I16,Guaifenesin,S1740,SW196538-3,2.0,m,16,9,192885304.0,198.22,93-14-1,free base,Others,Guaifenesin(Guaiphenesin) is thought to act as an expectorant.,C1=CC(=C(C=C1)OCC(CO)O)OC,201.0,http://www.selleckchem.com/products/Guaifenesin(Guaiphenesin).html,Others,,L1700-Selleck-Bioactive-Compound-Library
208,SelleckChem002 1to5,SP0142-A,I17,Acetylcysteine,S1623,SW199597-2,2.0,m,17,9,194472440.0,163.19,616-91-1,free base,Others;AChR,Acetylcysteine is a pharmaceutical drug and nutritional supplement used primarily as a mucolytic agent and in the management of paracetamol (acetaminophen) overdose. ,C(C)(N[C@](C(O)=O)(CS)[H])=O,202.0,http://www.selleckchem.com/products/Acetylcysteine.html,Others,,L1700-Selleck-Bioactive-Compound-Library
209,SelleckChem002 1to5,SP0142-A,I18,Enoxacin,S1756,SW196857-3,2.0,m,18,9,192958852.0,320.32,74011-58-8,free base,Others,Enoxacin(Penetrex)is an oral broad-spectrum fluoroquinolone antibacterial agent used in the treatment of urinary tract infections and gonorrhea. Insomnia is a common adverse effect.,C1(=C(N=C2C(=C1)C(C(=CN2CC)C(O)=O)=O)N3CCNCC3)F,99.9,http://www.selleckchem.com/products/Enoxacin(Penetrex).html,Others,,L1700-Selleck-Bioactive-Compound-Library
210,SelleckChem002 1to5,SP0142-A,I19,Zafirlukast,S1633,SW197655-3,2.0,m,19,9,192905307.0,575.68,107753-78-6,free base,Others,Zafirlukast is a leukotriene receptor antagonist (LTRA). (IC50=0.6_M; IC50=7.0 µM for CYP2C9),C12=C(C=C(C=C1)NC(OC3CCCC3)=O)C(=CN2C)CC4=CC=C(C=C4OC)C(=O)NS(C5=CC=CC=C5C)(=O)=O,173.0,http://www.selleckchem.com/products/Zafirlukast(Accolate).html,Others,,L1700-Selleck-Bioactive-Compound-Library
211,SelleckChem002 1to5,SP0142-A,I20,Cefditoren Pivoxil,S1768,SW220224-1,2.0,m,20,9,192883904.0,620.72,117467-28-4,free base,Others,Cefditoren pivoxil is used to treat uncomplicated skin and skin structure infections; etc.,N12[C@](SCC(=C1C(=O)OCOC(C(C)(C)C)=O)\C=C/C3SC=NC=3C)([C@H](C2=O)NC(=O)/C(=N\OC)C4=CSC(=N4)N)[H],199.0,http://www.selleckchem.com/products/Cefditoren-pivoxil.html,Others,,L1700-Selleck-Bioactive-Compound-Library
212,SelleckChem002 1to5,SP0142-A,I21,Nitrofural,S1644,SW196940-3,2.0,m,21,9,192896634.0,198.14,59-87-0,free base,Others,Nitrofural is a topical anti-infective agent with an IC50 of 22.83 ± 1.2 _M. (Rat LD50 = 590 mg/kg),C1(=CC=C(O1)/C=N/NC(N)=O)[N+]([O-])=O,201.0,http://www.selleckchem.com/products/Nitrofurazone(ACTIN-N).html,Others,,L1700-Selleck-Bioactive-Compound-Library
213,SelleckChem002 1to5,SP0142-A,I22,Vidarabine,S1784,SW199234-2,2.0,m,22,9,192926673.0,267.24,5536-17-4,free base,Others,Vidarabine(Vira-A) is an antiviral drug which is active against herpes simplex and varicella zoster viruses.,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O)N,198.0,http://www.selleckchem.com/products/Vidarabine(Vira-A).html,Others,,L1700-Selleck-Bioactive-Compound-Library
218,SelleckChem002 1to5,SP0142-A,J03,Chlorpheniramine Maleate,S1816,SW196372-4,2.0,m,3,10,192917472.0,390.86,113-92-8,maleate,Histamine Receptor,Chlorpheniramine (Chlorpheniramine maleate; Chlorphenamine) is an histamine H1 receptor antagonist with IC50 of 12 nM.,C1(=CC=CC(=N1)C(CCN(C)C)C2=CC=C(C=C2)Cl).C(/C=C\C(O)=O)(O)=O,199.0,http://www.selleckchem.com/products/Chlorpheniramine-maleate.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
219,SelleckChem002 1to5,SP0142-A,J04,Elvitegravir (GS-9137; JTK-303),S2001,SW219721-1,2.0,m,4,10,192901525.0,447.88,697761-98-1,free base,Integrase,Elvitegravir (EVG; JTK-303/GS-9137) is an HIV integrase inhibitor for HIV-1 IIIB; HIV-2 EHO and HIV-2 ROD with IC50 of 0.7 nM; 2.8 nM and 1.4 nM; respectively.,C1=CC(=C(C(=C1)Cl)F)CC2=CC3=C(C=C2OC)N(C=C(C3=O)C(O)=O)[C@@H](C(C)C)CO,200.0,http://www.selleckchem.com/products/Elvitegravir.html,Microbiology,,L1700-Selleck-Bioactive-Compound-Library
220,SelleckChem002 1to5,SP0142-A,J05,Atracurium Besylate,S1832,SW197148-4,2.0,m,5,10,192881017.0,1243.48,64228-81-5,besylate,Others,Atracurium Besylate is a neuromuscular blocking agent with ED95 of 0.2 mg/kg.,C1(=C(C=C2C(=C1)CC[N+](C2CC3=CC=C(C(=C3)OC)OC)(CCC(OCCCCCOC(CC[N+]4(C(C5=CC(=C(C=C5CC4)OC)OC)CC6=CC=C(C(=C6)OC)OC)C)=O)=O)C)OC)OC.C7(=CC=CC=C7S([O-])(=O)=O).C8=CC=CC=C8S([O-])(=O)=O,80.42,http://www.selleckchem.com/products/atracurium-besylate.html,Others,,L1700-Selleck-Bioactive-Compound-Library
221,SelleckChem002 1to5,SP0142-A,J06,BMS-265246,S2014,SW219166-1,2.0,m,6,10,192923027.0,345.34,582315-72-8,free base,CDK,BMS-265246 is a potent and selective CDK1/2 inhibitor with IC50 of 6 nM/9 nM. It is 25-fold more selective for CDK1/2 than CDK4.,C(=O)(C1C(=CC(=CC=1F)C)F)C2C(=C3C(=NC=2)NN=C3)OCCCC,57.0,http://www.selleckchem.com/products/bms-265246.html,Cell Cycle,,L1700-Selleck-Bioactive-Compound-Library
222,SelleckChem002 1to5,SP0142-A,J07,Clemastine Fumarate,S1847,SW196835-3,2.0,m,7,10,194476186.0,459.96,14976-57-9,free base,Histamine Receptor,Clemastine Fumarate (Clemastine) is a selective histamine H1 receptor antagonist with IC50 of 3 nM.,C1(=C(C=CC(=C1)Cl)[C@](OCC[C@@H]2N(CCC2)C)(C3=CC=CC=C3)C).OC(/C=C/C(O)=O)=O,76.0,http://www.selleckchem.com/products/Clemastine-Fumarate.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
223,SelleckChem002 1to5,SP0142-A,J08,Ginkgolide A,S2026,SW220262-1,2.0,m,8,10,192954483.0,408.4,15291-75-5,free base,GABA Receptor,Ginkgolide A is an extract from in Ginkgo biloba and a g-aminobutyric acid (GABA) antagonist with a Ki of 14.5 _M.,O=C1[C@]([C@]2([C@@](O1)(CC34[C@@]52C(O[C@@]3(C[C@](C64[C@@H](OC([C@]6(O)[H])=O)O5)(C(C)(C)C)[H])[H])=O)[H])O)(C)[H],200.0,http://www.selleckchem.com/products/ginkgolide-a.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
224,SelleckChem002 1to5,SP0142-A,J09,Diphenhydramine HCl,S1866,SW198731-2,2.0,m,9,10,192883941.0,291.82,147-24-0,hydrochloride,Others,Diphenhydramine HCl (Benadryl); a histamine H1 antagonist used as an antiemetic; antitussive; for dermatoses and pruritus; for hypersensitivity reactions; as a hypnotic; an antiparkinson; and as an ingredient in common cold preparations.,C1(=CC(=CC=C1)C(C2=CC=CC=C2)OCCN(C)C).Cl,198.0,http://www.selleckchem.com/products/Diphenhydramine-hydrochloride(Benadryl).html,Others,,L1700-Selleck-Bioactive-Compound-Library
225,SelleckChem002 1to5,SP0142-A,J10,Candesartan Cilexetil,S2037,SW220041-1,2.0,m,10,10,192871506.0,610.66,145040-37-5,free base,RAAS,Candesartan Cilexetil is a specific nonpeptide Ang II receptor (ATR)  antagonist and the prodrug of candesartan which is an ATR antagonist with an IC50 of 15 _g/kg,C1CCCC(C1)OC(OC(OC(=O)C2=CC=CC3=C2N(C(=N3)OCC)CC4=CC=C(C=C4)C5=C(C=CC=C5)C6=NN=NN6)C)=O,199.0,http://www.selleckchem.com/products/Candesartan-cilexetil-Atacand.html,Endocrinology & Hormones,,L1700-Selleck-Bioactive-Compound-Library
226,SelleckChem002 1to5,SP0142-A,J11,Felodipine,S1885,SW219299-1,2.0,m,11,10,192902941.0,384.25,72509-76-3,free base,Calcium Channel,Felodipine is a selective L-type Ca2+ channel blocker with IC50 of 0.15 nM.,C1(=C(NC(=C(C1C2=CC=CC(=C2Cl)Cl)C(OC)=O)C)C)C(OCC)=O,200.0,http://www.selleckchem.com/products/Felodipine(Plendil).html,Transmembrane Transporters,,L1700-Selleck-Bioactive-Compound-Library
227,SelleckChem002 1to5,SP0142-A,J12,Pioglitazone HCl,S2046,SW197561-4,2.0,m,12,10,192871500.0,392.9,112529-15-4,hydrochloride,P450 (e.g. CYP17),Pioglitazone HCl is a hydrochloride salt form of pioglitazone which is a cytochrome P450 (CYP)2C8 and CYP3A4 enzymes inhibitor for CYP2C8; CYP3A4 and CYP2C9 with Ki of 1.7 _M; 11.8 _M and 32.1 _M; respectively.,C1(=CC=C(N=C1)CCOC2=CC=C(C=C2)CC3C(NC(S3)=O)=O)CC.Cl,201.0,http://www.selleckchem.com/products/pioglitazone-hydrochloride-actos.html,Metabolism,,L1700-Selleck-Bioactive-Compound-Library
228,SelleckChem002 1to5,SP0142-A,J13,Potassium Iodide,S1897,SW219147-1,2.0,m,13,10,192870793.0,166.0,7681-11-0,Inorganic salt,Others,Potassium iodide is used to treat overactive thyroid and to protect the thyroid gland from the effects of radiation from inhaled or swallowed radioactive iodine.,[K+].[I-],198.0,http://www.selleckchem.com/products/Potassium-iodide.html,Others,,L1700-Selleck-Bioactive-Compound-Library
229,SelleckChem002 1to5,SP0142-A,J14,Tolnaftate,S2058,SW196682-3,2.0,m,14,10,192883092.0,307.41,2398-96-1,free base,Others,Tolnaftate is a synthetic thiocarbamate used as an anti-fungal agent.,C1(N(C(OC2=CC=C3C(=C2)C=CC=C3)=S)C)=CC(=CC=C1)C,201.0,http://www.selleckchem.com/products/tolnaftate.html,Others,,L1700-Selleck-Bioactive-Compound-Library
230,SelleckChem002 1to5,SP0142-A,J15,Flutamide,S1908,SW196536-4,2.0,m,15,10,192927320.0,276.21,13311-84-7,free base,Androgen Receptor,Flutamide is an antiandrogen drug; with its active metablolite binding at androgen receptor with Ki values of 55 nM; and primarily used to treat prostate cancer. Phase 4. ,C1(=C(C=C(C=C1)NC(C(C)C)=O)C(F)(F)F)[N+](=O)[O-],199.0,http://www.selleckchem.com/products/Flutamide(Eulexin).html,Endocrinology & Hormones,,L1700-Selleck-Bioactive-Compound-Library
231,SelleckChem002 1to5,SP0142-A,J16,Ozagrel HCl,S2067,SW197369-4,2.0,m,16,10,192884011.0,264.71,78712-43-3,hydrochloride,Others,Ozagrel HCl is a selective thromboxane A2 synthetase enzyme inhibitors with IC50 of 11 nM; used as antiasthmatic agent.,C1(=C(C=CC(=C1)/C=C/C(O)=O)CN2C=NC=C2).Cl,200.0,http://www.selleckchem.com/products/ozagrel-hydrochloride.html,Others,,L1700-Selleck-Bioactive-Compound-Library
232,SelleckChem002 1to5,SP0142-A,J17,Haloperidol,S1920,SW196557-4,2.0,m,17,10,192872277.0,375.86,52-86-8,free base,Others,Haloperidol (Haldol) is an antipsychotic and butyrophenone.,C1(=CC=C(C=C1)C(=O)CCCN2CCC(CC2)(C3=CC=C(C=C3)Cl)O)F,199.0,http://www.selleckchem.com/products/Haloperidol(Haldol).html,Others,,L1700-Selleck-Bioactive-Compound-Library
233,SelleckChem002 1to5,SP0142-A,J18,Cilazapril Monohydrate,S2081,SW219383-1,2.0,m,18,10,192954558.0,435.51,92077-78-6,monohydrate,RAAS,Cilazapril is a angiotensin-converting enzyme (ACE) inhibitor used for the treatment of hypertension and congestive heart failure.,C1(=CC=C(C=C1)CC[C@H](N[C@H]2CCCN3N(C2=O)[C@H](CCC3)C(O)=O)C(=O)OCC).O,199.0,http://www.selleckchem.com/products/cilazapril-monohydrate-inhibace.html,Endocrinology & Hormones,,L1700-Selleck-Bioactive-Compound-Library
234,SelleckChem002 1to5,SP0142-A,J19,Enalapril Maleate,S1941,SW198780-2,2.0,m,19,10,192882523.0,492.52,76095-16-4,maleate,RAAS,Enalapril Maleate; the active metabolite of enalapril; competes with angiotensin I for binding at the angiotensin-converting enzyme; blocking the conversion of angiotensin I to angiotensin II.,C1(=CC=CC(=C1)CC[C@H](N[C@H](C(N2[C@@H](CCC2)C(O)=O)=O)C)C(OCC)=O).C(O)(\C=C/C(=O)O)=O,201.0,http://www.selleckchem.com/products/Enalapril-maleate(Vasotec).html,Endocrinology & Hormones,,L1700-Selleck-Bioactive-Compound-Library
235,SelleckChem002 1to5,SP0142-A,J20,Detomidine HCl,S2092,SW219456-1,2.0,m,20,10,194481737.0,222.71,90038-01-0,hydrochloride,Adrenergic Receptor,Detomidine produce dose-dependent sedative and analgesic effects; mediatated by activation of _2 catecholamine receptors.,C1(=CC=CC(=C1C)C)CC2(N=CNC=2).Cl,202.0,http://www.selleckchem.com/products/detomidine-hcl.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
236,SelleckChem002 1to5,SP0142-A,J21,Sulphadimethoxine,S1962,SW149624-4,2.0,m,21,10,192883099.0,310.33,122-11-2,free base,Others,Sulphadimethoxine is a non-reducing glucuronide.,N(C1=NC(=NC(=C1)OC)OC)S(C2=CC=C(C=C2)N)(=O)=O,199.0,http://www.selleckchem.com/products/sulphadimethoxine.html,Others,,L1700-Selleck-Bioactive-Compound-Library
237,SelleckChem002 1to5,SP0142-A,J22,Levosulpiride,S2104,SW197477-2,2.0,m,22,10,192891247.0,341.43,23672-07-3,free base,Dopamine Receptor,Levosulpiride is a selective antagonist for D2 dopamine receptors used as an antipsychotic and prokinetic agent.,C1=CC(=C(C=C1S(=O)(N)=O)C(=O)NC[C@H]2N(CCC2)CC)OC,202.0,http://www.selleckchem.com/products/levosulpiride-levogastrol.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
242,SelleckChem002 1to5,SP0142-A,K03,Hesperadin,S1529,SW219406-1,2.0,m,3,11,192896709.0,516.65,422513-13-1,free base,Aurora Kinase,Hesperadin potently inhibits Aurora B with IC50 of 250 nM. It markedly reduces the activity of AMPK; Lck; MKK1; MAPKAP-K1; CHK1 and PHK while it does not inhibit MKK1 activity in vivo.,C1(=CC=C2C(=C1)/C(C(N2)=O)=C(\C3=CC=CC=C3)NC4=CC=C(C=C4)CN5CCCCC5)NS(CC)(=O)=O,199.0,http://www.selleckchem.com/products/Hesperadin.html,Cell Cycle,,L1700-Selleck-Bioactive-Compound-Library
243,SelleckChem002 1to5,SP0142-A,K04,(6-)-epsilon-Aminocaproic acid,S1671,SW197248-3,2.0,m,4,11,192897645.0,131.17,60-32-2,free base,Others,(6-) epsilon-Aminocaproic acid is a derivative and analogue of the amino acid lysine.,NCCCCCC(O)=O,45.0,http://www.selleckchem.com/products/Aminocaproic-acid(Amicar).html,Others,,L1700-Selleck-Bioactive-Compound-Library
244,SelleckChem002 1to5,SP0142-A,K05,Telaprevir (VX-950),S1538,SW219054-1,2.0,m,5,11,192959329.0,679.85,402957-28-2,free base,HCV Protease,Telaprevir (VX-950) is an HCV NS3-4A serine protease inhibitor with IC50 of 0.35 _M.,[C@@]12([C@](CN([C@H]1C(=O)N[C@@H](CCC)C(=O)C(=O)NC3CC3)C(=O)[C@H](C(C)(C)C)NC(=O)[C@@H](NC(=O)C4=NC=CN=C4)C5CCCCC5)(CCC2)[H])[H],200.0,http://www.selleckchem.com/products/Telaprevir(VX-950).html,Proteases,,L1700-Selleck-Bioactive-Compound-Library
245,SelleckChem002 1to5,SP0142-A,K06,Mesalamine,S1681,SW197303-4,2.0,m,6,11,192878006.0,153.14,89-57-6,free base,Others,Mesalamine is an anti-inflammatory compound.,C1=C(C(=CC=C1N)O)C(O)=O,202.0,http://www.selleckchem.com/products/Mesalamine(Lialda).html,Others,,L1700-Selleck-Bioactive-Compound-Library
246,SelleckChem002 1to5,SP0142-A,K07,Pimobendan,S1550,SW219717-1,2.0,m,7,11,194474865.0,334.37,74150-27-9,free base,PDE,Pimobendan is a selective inhibitor of PDE3 with IC50 of 0.32 _M.,C1=C2C(=CC=C1C3C(CC(NN=3)=O)C)NC(=N2)C4=CC=C(C=C4)OC,200.0,http://www.selleckchem.com/products/Pimobendan(Vetmedin).html,Metabolism,,L1700-Selleck-Bioactive-Compound-Library
247,SelleckChem002 1to5,SP0142-A,K08,Carbamazepine,S1693,SW220141-1,2.0,m,8,11,192917497.0,236.27,298-46-4,free base,Autophagy;Sodium Channel,Carbamazepine (Carbatrol) is a sodium channel blocker with IC50 of 131 _M in rat brain synaptosomes.,N1(C(=O)N)C2=C(C=CC3=C1C=CC=C3)C=CC=C2,198.0,http://www.selleckchem.com/products/Carbamazepine(Carbatrol).html,Transmembrane Transporters,,L1700-Selleck-Bioactive-Compound-Library
248,SelleckChem002 1to5,SP0142-A,K09,PD318088,S1568,SW219605-1,2.0,m,9,11,192904836.0,561.09,391210-00-7,free base,MEK,PD318088 is a non-ATP competitive allosteric MEK1/2 inhibitor; binds simultaneously with ATP in a region of the MEK1 active site that is adjacent to the ATP-binding site.,C1=C(C(=C(C(=C1C(NOCC(CO)O)=O)NC2=CC=C(C=C2F)I)F)F)Br,199.0,http://www.selleckchem.com/products/PD318088.html,MAPK,,L1700-Selleck-Bioactive-Compound-Library
249,SelleckChem002 1to5,SP0142-A,K10,Hydrochlorothiazide,S1708,SW196569-3,2.0,m,10,11,181345945.0,297.74,58-93-5,free base,Others,Hydrochlorothiazide is a first line diuretic compound of the thiazide class.,C1(=C(C=C2C(=C1)NCNS2(=O)=O)S(N)(=O)=O)Cl,201.0,http://www.selleckchem.com/products/Hydrochlorothiazide.html,Others,,L1300-Selleck-FDA-Approved-Drug-Library
250,SelleckChem002 1to5,SP0142-A,K11,Tie2 kinase inhibitor,S1577,SW219921-1,2.0,m,11,11,179701903.0,439.53,948557-43-5,free base,Tie-2,Tie2 kinase inhibitor is an optimized compound of SB-203580; selective to Tie2 with IC50 of 0.25 _M; 200-fold more potent than p38.,C12=C(C=CC(=C1)C3=C(N=C(N3)C4=CC=C(C=C4)S(C)=O)C5=CC=NC=C5)C=C(C=C2)OC,79.0,http://www.selleckchem.com/products/Tie2-kinase-inhibitor.html,Protein Tyrosine Kinase,,L1700-Selleck-Bioactive-Compound-Library
251,SelleckChem002 1to5,SP0142-A,K12,Zalcitabine,S1719,SW197364-4,2.0,m,12,11,192915393.0,211.22,7481-89-2,free base,Reverse Transcriptase,Zalcitabine is a nucleoside analog HIV reverse transcriptase inhibitor (NARTI).,[C@H]1(CC[C@@H](O1)N2C(N=C(C=C2)N)=O)CO,198.0,http://www.selleckchem.com/products/Zalcitabine.html,Microbiology,,L1700-Selleck-Bioactive-Compound-Library
252,SelleckChem002 1to5,SP0142-A,K13,Olmesartan Medoxomil,S1604,SW199650-2,2.0,m,13,11,194472555.0,558.59,144689-63-4,free base,RAAS,Olmesartan medoxomil is a compound which is hydrolyzed to olmesartan that is a selective AT1 subtype angiotensin II receptor antagonist.,N1(CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)C(=NC(=C1C(OCC5OC(OC=5C)=O)=O)C(O)(C)C)CCC,159.0,http://www.selleckchem.com/products/olmesartan-medoxomil-Benicar.html,Endocrinology & Hormones,,L1700-Selleck-Bioactive-Compound-Library
253,SelleckChem002 1to5,SP0142-A,K14,Methylprednisolone,S1733,SW219964-1,2.0,m,14,11,192884183.0,374.47,83-43-2,free base,Others,Methylprednisolone is a synthetic corticosteroid with anti-inflammatory and immunomodulating properties.,C1C(C=C2[C@](C=1)([C@]3([C@@](C[C@@H]2C)([C@]4([C@](C[C@H]3O)([C@@](CC4)(C(CO)=O)O)C)[H])[H])[H])C)=O,200.0,http://www.selleckchem.com/products/Methylprednisolone.html,Others,,L1700-Selleck-Bioactive-Compound-Library
254,SelleckChem002 1to5,SP0142-A,K15,Silodosin,S1613,SW219765-1,2.0,m,15,11,194472707.0,495.53,160970-54-7,free base,Adrenergic Receptor,Silodosin(Rapaflo) is an _1-adrenoceptor antagonist with high uroselectivity.,C1=CC=C(C(=C1)OCCN[C@H](C)CC2=CC3=C(C(=C2)C(N)=O)N(CC3)CCCO)OCC(F)(F)F,199.0,http://www.selleckchem.com/products/Silodosin(Rapaflo).html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
255,SelleckChem002 1to5,SP0142-A,K16,Rifabutin,S1741,SW197601-2,2.0,m,16,11,192927826.0,847.0,72559-06-9,free base,Others,Rifabutin(Mycobutin) is a semisynthetic ansamycin antibiotic with potent antimycobacterial properties.,[C@@H]1([C@H]([C@@H]([C@@H]([C@@H]([C@H]([C@H](/C=C/C=C(/C(NC2=C3C(C4=C(C2=O)C(=C(C5=C4C([C@](O5)(O/C=C/[C@@H]1OC)C)=O)C)O)=NC6(N3)CCN(CC6)CC(C)C)=O)C)C)O)C)O)C)OC(=O)C)C,70.0,http://www.selleckchem.com/products/Rifabutin(Mycobutin).html,Others,,L1700-Selleck-Bioactive-Compound-Library
256,SelleckChem002 1to5,SP0142-A,K17,Ethinyl Estradiol,S1625,SW219636-1,2.0,m,17,11,192902024.0,296.4,57-63-6,free base,Others,Ethynyl estradiol is an orally bio-active estrogen used in almost all modern formulations of combined oral contraceptive pills. ,C1=C(C=C2C(=C1)[C@]3([C@@](CC2)([C@]4([C@](CC3)([C@@](CC4)(O)C#C)C)[H])[H])[H])O,199.0,http://www.selleckchem.com/products/Ethinyl-Estradiol.html,Others,,L1700-Selleck-Bioactive-Compound-Library
