384 Plate ID,Plate Map,Well,Human Readable Name,CatNumber,MoleculeID,Concentration,Unit,Well X,Well Y,Barcode,M.w.,CAS Number,Targets,Information,Smiles,Max Solubility in DMSO,URL,Pathway,Notes,sample_type
SelleckChem007,SP0141-A,M08,Enalaprilat Dihydrate,S1657,SW197672-2,10,m,8,13,192896771,348.4,84680-54-6,RAAS,Enalaprilat is an angiotensin-converting enzyme (ACE) inhibitor with IC50 of 1.94 nM.,C1(=CC=CC(=C1)CC[C@@H](C(O)=O)N[C@H](C(N2[C@@H](CCC2)C(=O)O)=O)C).O.O,200,http://www.selleckchem.com/products/Enalaprilat.html,Endocrinology & Hormones,,sample
SelleckChem007,SP0141-A,M09,Acetylcholine Chloride,S1805,SW220071-1,10,m,9,13,192927445,181.66,60-31-1,AChR,The chemical compound acetylcholine (ACh) is a neurotransmitter in both the peripheral nervous system (PNS) and central nervous system (CNS) in many organisms including humans. ,CC(OCC[N+](C)(C)C)=O.[Cl-],198,http://www.selleckchem.com/products/Acetylcholine-chloride.html,Neuronal Signaling,,sample
SelleckChem007,SP0141-A,M10,Amiodarone HCl,S1979,SW196856-4,10,m,10,13,192909566,681.77,19774-82-4,Autophagy;Potassium Channel,Amiodarone HCl is an antiarrhythmic drug for inhibition of ATP-sensitive potassium channel with IC50 of 19.1 _M.,C1(=C(C=C(C=C1I)C(=O)C2=C(OC3=C2C=CC=C3)CCCC)I)OCCN(CC)CC.Cl,33,http://www.selleckchem.com/products/amiodarone-hcl.html,Transmembrane Transporters,,sample
SelleckChem007,SP0141-A,M11,Licofelone,S2121,SW219543-1,10,m,11,13,192891143,379.88,156897-06-2,COX,Licofelone is a dual COX/LOX inhibitor being considered as a treatment for osteoarthritis.,C1(C2=CC=C(C=C2)Cl)C(=C3N(C=1CC(=O)O)CC(C3)(C)C)C4=CC=CC=C4,200,http://www.selleckchem.com/products/licofelone.html,Neuronal Signaling,,sample
SelleckChem007,SP0141-A,M12,Baicalin,S2269,SW219068-1,10,m,12,13,192949781,446.36,21967-41-9,Others,Baicalin is a known prolyl endopeptidase inhibitor and affects the GABA receptors.,[C@@H]1([C@@H]([C@H]([C@H](O[C@H]1C(=O)O)OC2=C(O)C(=C3C(=C2)OC(=CC3=O)C4=CC=CC=C4)O)O)O)O,199,http://www.selleckchem.com/products/Baicalin.html,Others,,sample
SelleckChem007,SP0141-A,M13,Hordenine,S2385,SW219673-1,10,m,13,13,192874814,165.23,539-15-1,Others,Hordenine (N;N-dimethyl-4-hydroxyphenylethylamine) is a phenylethylamine alkaloid with antibacterial and antibiotic properties.,C1=C(C=CC(=C1)CCN(C)C)O,199,http://www.selleckchem.com/products/Hordenine.html,Others,,sample
SelleckChem007,SP0141-A,M14,Xylazine HCl,S2516,SW197048-3,10,m,14,13,192953528,256.79,23076-35-9,Adrenergic Receptor,Xylazine HCl is _2 class of adrenergic receptor agonist.,C1(=CC=C(C(=C1C)NC2SCCCN=2)C).Cl,194,http://www.selleckchem.com/products/Xylazine(Rompun).html,Neuronal Signaling,,sample
SelleckChem007,SP0141-A,M15,CCT128930,S2635,SW218209-2,10,m,15,13,192900788,341.84,885499-61-6,Akt,CCT128930 is a potent; ATP-competitive and selective inhibitor of Akt2 with IC50 of 6 nM; 28-fold greater selectivity for Akt2 than the closely related PKA kinase.,N1=CN=C2C(=C1N3CCC(CC3)(N)CC4=CC=C(C=C4)Cl)C=CN2,198,http://www.selleckchem.com/products/cct128930.html,PI3K/Akt/mTOR,,sample
SelleckChem007,SP0141-A,M16,M344,S2779,SW219379-1,10,m,16,13,192953396,307.39,251456-60-7,HDAC,M344 is a potent HDAC inhibitor with IC50 of 100 nM and able to induce cell differentiation.,C1(=CC=C(C=C1)C(NCCCCCCC(NO)=O)=O)N(C)C,201,http://www.selleckchem.com/products/m344.html,Cytoskeletal Signaling,,sample
SelleckChem007,SP0141-A,M17,Ki16198,S2906,SW219753-1,10,m,17,13,192948199,488.98,355025-13-7,LPA Receptor,Ki16198 is the methyl ester of Ki16425; which is a LPA antagonist and inhibits LPA1- and LPA3-induced inositol phosphate production with Ki of 0.34 _M and 0.93 _M; respectively; shows weaker inhibition for LPA2; no activity at LPA4; LPA5; LPA6.,C1=CC(=CC=C1C2=C(C(=NO2)C)NC(OC(C3=C(C=CC=C3)Cl)C)=O)CSCCC(OC)=O,196,http://www.selleckchem.com/products/ki16198.html,GPCR & G Protein,,sample
SelleckChem007,SP0141-A,M18,Sulfamethazine,S3133,SW219689-1,10,m,18,13,192882197,278.33,57-68-1,Others,Sulfamethazine is a sulfonamide antibacterial.,C1=C(C=CC(=C1)S(NC2=NC(=CC(=N2)C)C)(=O)=O)N,201,http://www.selleckchem.com/products/sulfamethazine.html,Others,,sample
SelleckChem007,SP0141-A,M19,Nabumetone,S4051,SW197312-3,10,m,19,13,179618492,228.29,42924-53-8,COX,Nabumetone is a non-steroidal anti-inflammatory drug and its active metabolite inhibits the COX.,C1(=CC=C2C(=C1)C=CC(=C2)CCC(C)=O)OC,201,http://www.selleckchem.com/products/nabumetone.html,Neuronal Signaling,,sample
SelleckChem007,SP0141-A,M20,Choline Chloride,S4171,SW219165-1,10,m,20,13,192920418,139.62,67-48-1,Others,Choline chloride is a quaternary ammonium salt used as an additive for animal feed.,C([N+](C)(C)C)CO.[Cl-],200,http://www.selleckchem.com/products/choline-chloride.html,Others,,sample
SelleckChem007,SP0141-A,M21,Rotigotine,S4274,SW220014-1,10,m,21,13,179617858,315.47,99755-59-6,Dopamine Receptor,Rotigotine is a dopamine receptor agonist; used in the treatment of Parkinson's disease and restless legs syndrome.,,,,,,sample
SelleckChem007,SP0141-A,M22,Methylhydantoin-5-(D),S4378,SW196523-4,10,m,22,13,192955185,114.1,55147-68-7,,,C[C@H]1NC(=O)NC1=O,,,,Does not exist on SelleckChem site,sample
SelleckChem007,SP0141-A,M23,,Bx,Bx-M23,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,M24,,Bx,Bx-M24,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,N01,,Bx,Bx-N01,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,N02,,Bx,Bx-N02,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,N03,SANT-1,S7092,SW127713-2,10,m,3,14,192932329,373.49,304909-07-7,Hedgehog/Smoothened,SANT-1 directly binds to Smoothened (Smo) receptor with Kd of 1.2 nM and inhibits Smo agonist effects with IC50 of 20 nM.,C1=CC=CC=C1N2N=C(C(=C2C)/C=N/N3CCN(CC3)CC4=CC=CC=C4)C,56,http://www.selleckchem.com/products/sant-1.html,Stem Cells &  Wnt,,sample
SelleckChem007,SP0141-A,N04,Golgicide A,S7266,SW220205-1,10,m,4,14,179740232,284.3,1139889-93-2,ATPase,Golgicide A is a potent and rapidly reversible GBF1 inhibitor.,N1=CC=CC(=C1)C2NC3=C([C@@]4([C@@]2(CC=C4)[H])[H])C=C(C=C3F)F,200,http://www.selleckchem.com/products/golgicide-a.html,Transmembrane Transporters,,sample
SelleckChem007,SP0141-A,N05,LDC000067,S7461,SW219631-1,10,m,5,14,192960888,370.43,1073485-20-7,CDK,LDC000067 is a highly selective CDK9 inhibitor with IC50 of 44 nM; 55/125/210/ >227/ >227-fold selectivity over CDK2/1/4/6/7.,,,,,,sample
SelleckChem007,SP0141-A,N06,NSC 405020,S8072,SW219617-1,10,m,6,14,192931321,260.16,7/6/1997,MMP,NSC 405020 is a noncatalytic inhibitor of MT1-MMP; directly interacts with PEX domain of MT1-MMP; affects PEX homodimerization but not catalytic activity of MT1-MMP.,C1=C(C(=CC(=C1)C(NC(CCC)C)=O)Cl)Cl,199,http://www.selleckchem.com/products/nsc-405020.html,Proteases,,sample
SelleckChem007,SP0141-A,N07,,Bx,Bx-N07,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,N08,,Bx,Bx-N08,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,N09,,Bx,Bx-N09,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,N10,,Bx,Bx-N10,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,N11,,Bx,Bx-N11,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,N12,,Bx,Bx-N12,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,N13,,Bx,Bx-N13,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,N14,,Bx,Bx-N14,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,N15,,Bx,Bx-N15,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,N16,,Bx,Bx-N16,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,N17,,Bx,Bx-N17,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,N18,,Bx,Bx-N18,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,N19,,Bx,Bx-N19,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,N20,,Bx,Bx-N20,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,N21,,Bx,Bx-N21,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,N22,,Bx,Bx-N22,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,N23,,Bx,Bx-N23,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,N24,,Bx,Bx-N24,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,O01,,Bx,Bx-O01,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,O02,,Bx,Bx-O02,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,O03,Selumetinib (AZD6244),S1008,SW202561-3,10,m,3,15,192895131,457.68,606143-52-6,MEK,Selumetinib (AZD6244) is a potent; highly selective MEK1 inhibitor with IC50 of 14 nM; also inhibits ERK1/2 phosphorylation with IC50 of 10 nM; no inhibition to p38_; MKK6; EGFR; ErbB2; ERK2; B-Raf; etc. Phase 1/2.,C1=C2C(=C(C(=C1C(NOCCO)=O)NC3=CC=C(C=C3Cl)Br)F)N=CN2C,201,http://www.selleckchem.com/products/AZD6244.html,MAPK,,sample
SelleckChem007,SP0141-A,O04,Cabozantinib (XL184; BMS-907351),S1119,SW218093-3,10,m,4,15,194472604,501.51,849217-68-1,FLT3;Tie-2;c-Kit;c-Met;VEGFR;Axl,Cabozantinib (XL184; BMS-907351) is a potent VEGFR2 inhibitor with IC50 of 0.035 nM and also inhibits c-Met; Ret; Kit; Flt-1/3/4; Tie2; and AXL with IC50 of 1.3 nM; 4 nM; 4.6 nM; 12 nM/11.3 nM/6 nM; 14.3 nM and 7 nM; respectively.,C12=C(C(=CC=N1)OC3=CC=C(C=C3)NC(C4(C(NC5=CC=C(C=C5)F)=O)CC4)=O)C=C(C(=C2)OC)OC,199,http://www.selleckchem.com/products/XL184.html,Protein Tyrosine Kinase,,sample
SelleckChem007,SP0141-A,O05,Raloxifene HCl,S1227,SW197106-5,10,m,5,15,192931943,510.04,82640-04-8,Estrogen/progestogen Receptor,Raloxifene is estrogen antagonists; inhibits human cytosolic aldehyde oxidase-catalyzed phthalazine oxidation activity with IC50 of 5.7 nM.,C1(C=CC2=C(C=1)SC(=C2C(C3=CC=C(C=C3)OCCN4CCCCC4)=O)C5=CC=C(C=C5)O)O.Cl,199,http://www.selleckchem.com/products/Evista.html,Endocrinology & Hormones,,sample
SelleckChem007,SP0141-A,O06,Drospirenone,S1377,SW219988-1,10,m,6,15,192879700,366.49,67392-87-4,Estrogen/progestogen Receptor,Drospirenone is a synthetic progestin that is an analog to spironolactone.,C1C(C=C2[C@](C1)([C@]3([C@@]([C@@]4([C@]2(C4)[H])[H])([C@]5([C@](CC3)([C@@]6([C@@]7([C@]5(C7)[H])[H])OC(CC6)=O)C)[H])[H])[H])C)=O,199,http://www.selleckchem.com/products/Drospirenone.html,Endocrinology & Hormones,,sample
SelleckChem007,SP0141-A,O07,CCT129202,S1519,SW219480-1,10,m,7,15,192959335,497.02,942947-93-5,Aurora Kinase,CCT129202 is an ATP-competitive pan-Aurora inhibitor for Aurora A; Aurora B and Aurora C with IC50 of 0.042 _M; 0.198 _M and 0.227 _M; respectively. It is less potent to FGFR3; GSK3_; PDGFR_; etc.,C1(=CN=C2C(=C1N3CCN(CC3)CC(NC4SC=CN=4)=O)N=C(N2)C5=CC=C(C=C5)N(C)C)Cl,6.04,http://www.selleckchem.com/products/CCT129202.html,Cell Cycle,,sample
SelleckChem007,SP0141-A,O08,Dofetilide ,S1658,SW197667-2,10,m,8,15,192896769,441.56,115256-11-6,Others,Dofetilide(Tikosyn) is a class III antiarrhythmic agent.,C1=C(C=CC(=C1)CCN(CCOC2=CC=C(C=C2)NS(C)(=O)=O)C)NS(C)(=O)=O,199,http://www.selleckchem.com/products/Dofetilide(Tikosyn).html,Others,,sample
SelleckChem007,SP0141-A,O09,Acipimox,S1806,SW199084-2,10,m,9,15,192871088,154.12,51037-30-0,Others,Acipimox is a niacin derivative used as a hypolipidemic agent.,C1=C([N+](=CC(=N1)C(=O)O)[O-])C,201,http://www.selleckchem.com/products/Acipimox.html,Others,,sample
SelleckChem007,SP0141-A,O10,Adenine HCl,S1983,SW219881-1,10,m,10,15,192870705,171.59,2922-28-3,DNA/RNA Synthesis,Adenine hydrochloride is a hydrochloride salt form of adenine which is a purine derivative and a nucleobase with a variety of roles in biochemistry.,C12(=C(C(=NC=N1)N)N=CN2).Cl,46,http://www.selleckchem.com/products/adenine-hydrochloride.html,DNA Damage,,sample
SelleckChem007,SP0141-A,O11,Dextrose,S2123,SW220288-1,10,m,11,15,192869966,180.16,50-99-7,Others,Dextrose; a simple sugar (monosaccharide); is an important carbohydrate in biology.,OC[C@H]([C@H]([C@@H]([C@H](C=O)O)O)O)O,199,http://www.selleckchem.com/products/Dextrose(D-glucose).html,Others,,sample
SelleckChem007,SP0141-A,O12,Bergenin,S2270,SW219117-1,10,m,12,15,192873912,328.27,477-90-7,Others,Bergenin is trihydroxybenzoic acid glycoside and the C-glycoside of 4-O-methyl gallic acid.,[C@H]1([C@H]([C@@H]([C@@]2([C@@](O1)(C3=C(C(O2)=O)C=C(C(=C3O)OC)O)[H])[H])O)O)CO,201,http://www.selleckchem.com/products/Bergenin-(Cuscutin).html,Others,,sample
SelleckChem007,SP0141-A,O13,Indirubin,S2386,SW197688-2,10,m,13,15,194469229,262.26,479-41-4,GSK-3,Indirubin is a potent cyclin-dependent kinases and GSK-3_ inhibitor with IC50 of about 5 &mu;M and 0.6 &mu;M.,C1=CC=C2C(=C1)NC(C/2=C3\NC4=C(C3=O)C=CC=C4)=O,202,http://www.selleckchem.com/products/Indirubin.html,PI3K/Akt/mTOR,,sample
SelleckChem007,SP0141-A,O14,Maprotiline HCl,S2517,SW196892-3,10,m,14,15,192898008,313.86,10347-81-6,Adrenergic Receptor,Maprotiline hydrochloride (Deprilept; Ludiomil; Psymion) is a selective noradrenalin re-uptake inhibitor and a tetracyclic antidepressant.,C1(=CC=C2C(=C1)C3(C4=C(C2CC3)C=CC=C4)CCCNC).Cl,200,http://www.selleckchem.com/products/Maprotiline-hydrochloride.html,Neuronal Signaling,,sample
SelleckChem007,SP0141-A,O15,A66,S2636,SW218196-2,10,m,15,15,192953366,393.53,1166227-08-2,PI3K,A66 is a potent and specific p110_ inhibitor with IC50 of 32 nM; >100 fold selectivity for p110_ over other class-I PI3K isoforms.,C1SC(=NC=1C2SC(=NC=2C)NC(N3[C@@H](CCC3)C(=O)N)=O)C(C)(C)C,200,http://www.selleckchem.com/products/a66.html,PI3K/Akt/mTOR,,sample
SelleckChem007,SP0141-A,O16,I-BET151 (GSK1210151A),S2780,SW219264-1,10,m,16,15,194474966,415.44,1300031-49-5,Epigenetic Reader Domain,I-BET151 (GSK1210151A) is a novel selective BET inhibitor for BRD2; BRD3 and BRD4 with IC50 of 0.5 _M; 0.25 _M; and 0.79 _M; respectively.,C1(=C(C=C2C(=C1)C3=C(C=N2)NC(N3[C@H](C)C4=CC=CC=N4)=O)C5=C(ON=C5C)C)OC,199,http://www.selleckchem.com/products/i-bet151-gsk1210151a.html,Epigenetics,,sample
SelleckChem007,SP0141-A,O17,Pirfenidone,S2907,SW220156-1,10,m,17,15,192948868,185.22,53179-13-8,TGF-beta/Smad,Pirfenidone is an inhibitor for TGF-_ production and TGF-_ stimulated collagen production; reduces production of TNF-_ and IL-1_; and also has anti-fibrotic and anti-inflammatory properties. Phase 3.,N1(C2C=CC=CC=2)C(C=CC(=C1)C)=O,199,http://www.selleckchem.com/products/pirfenidone.html,TGF-beta/Smad,,sample
SelleckChem007,SP0141-A,O18,Sodium salicylate,S3137,SW100591-2,10,m,18,15,192963465,161.11,54-21-7,Others,Sodium salicylate is used in medicine as an analgesic and antipyretic.,C(C1C(=CC=CC=1)O)(=O)O.[Na],198,http://www.selleckchem.com/products/sodium-salicylate.html,Others,,sample
SelleckChem007,SP0141-A,O19,Sertraline HCl,S4053,SW219880-1,10,m,19,15,179700963,342.69,79559-97-0,5-HT Receptor,Sertraline HCl is a 5-HT antagonist with Ki of 13 nM.,C12(=C([C@@H](CC[C@H]1NC)C3=CC=C(C(=C3)Cl)Cl)C=CC=C2).Cl,201,http://www.selleckchem.com/products/sertraline-hcl.html,Neuronal Signaling,,sample
SelleckChem007,SP0141-A,O20,Cetylpyridinium Chloride,S4172,SW222237-1,10,m,20,15,192920859,339.99,123-03-5,Others,Cetylpyridinium chloride is a cationic quaternary ammonium compound used as oropharyngeal antiseptic.,[N+]1(=CC=CC=C1)CCCCCCCCCCCCCCCC.[Cl-],200,http://www.selleckchem.com/products/cetylpyridinium-chloride.html,Others,,sample
SelleckChem007,SP0141-A,O21,Etizolam,S4276,SW219903-1,10,m,21,15,192916640,342.85,40054-69-1,Others,Etizolam is a specific platelet-activating factor (PAF) antagonist with anti-anxiety activity.,,,,,,sample
SelleckChem007,SP0141-A,O22,Nomifensine Maleate,S4380,SW196629-3,10,m,22,15,192919840,354.4,32795-47-4,,,OC(=O)\C=C/C(O)=O.CN1CC(C2=CC=CC=C2)C2=CC=CC(N)=C2C1,,,,Does not exist on SelleckChem site,sample
SelleckChem007,SP0141-A,O23,,Bx,Bx-O23,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,O24,,Bx,Bx-O24,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,P01,,Bx,Bx-P01,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,P02,,Bx,Bx-P02,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,P03,IPA-3,S7093,SW220299-1,10,m,3,16,192900139,350.45,42521-82-4,PAK,IPA-3 is a selective non-ATP competitive Pak1 inhibitor with IC50 of 2.5 _M; no inhibition to group II PAKs (PAKs 4-6).,S(SC1C(=CC=C2C=CC=CC=12)O)C3C(=CC=C4C=CC=CC=34)O,199,https://www.selleckchem.com/products/ipa-3.html,Cytoskeletal Signaling,,sample
SelleckChem007,SP0141-A,P04,PD173955,S7269,SW219505-1,10,m,4,16,194482557,443.35,260415-63-2,BCR-ABL,PD173955 is a potent Bcr-Abl inhibitor with IC50 of 1-2 nM; also inhibiting Src activity with IC50 of 22 nM.,C1(C(=CC2C(N1C)N=C(N=C2)NC3=CC=CC(=C3)SC)C4=C(C=CC=C4Cl)Cl)=O,15,www.selleckchem.com/products/pd173955.html,Angiogenesis,,sample
SelleckChem007,SP0141-A,P05,PI-1840,S7462,SW219683-1,10,m,5,16,192885245,394.47,1401223-22-0,Proteasome,PI-1840 is a reversible and selective chymotrypsin-like (CT-L) inhibitor with IC50 of 27 nM with little effects on the other two major proteasome proteolytic activities; trypsin-like (T-L) and postglutamyl-peptide-hydrolysis-like (PGPH-L).,,,,,,sample
SelleckChem007,SP0141-A,P06,Optovin,S8073,SW219786-1,10,m,6,16,192930178,315.41,348575-88-2,Others,"Optovin is a reversible photoactivated TRPA1 activator.
",,,,,,sample
SelleckChem007,SP0141-A,P07,,Bx,Bx-P07,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,P08,,Bx,Bx-P08,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,P09,,Bx,Bx-P09,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,P10,,Bx,Bx-P10,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,P11,,Bx,Bx-P11,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,P12,,Bx,Bx-P12,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,P13,,Bx,Bx-P13,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,P14,,Bx,Bx-P14,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,P15,,Bx,Bx-P15,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,P16,,Bx,Bx-P16,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,P17,,Bx,Bx-P17,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,P18,,Bx,Bx-P18,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,P19,,Bx,Bx-P19,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,P20,,Bx,Bx-P20,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,P21,,Bx,Bx-P21,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,P22,,Bx,Bx-P22,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,P23,,Bx,Bx-P23,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,P24,,Bx,Bx-P24,,,,,,,,,,,,,,,vehicle_control
