384 Plate ID,Plate Map,Well,Human Readable Name,CatNumber,MoleculeID,Concentration,Unit,Well X,Well Y,Volume,Barcode,M.w.,CAS Number,Form,Targets,Information,Smiles,Max Solubility in DMSO,URL,Pathway,Notes,Library,sample_type
SelleckChem003 1to5,SP0143-A,H12,Cloxacillin Sodium,S2564,SW219136-1,2,m,12,8,25,192865349,475.88,7081-44-9,sodium,Others,Cloxacillin Sodium is a sodium salt of cloxacillin that is a penicillinase-resistant; acid resistant; semi-synthetic penicillin.,[C@H]1(C(N2[C@]1(SC([C@@H]2C(=O)[O-])(C)C)[H])=O)NC(=O)C3(=C(ON=C3C4=CC=CC=C4Cl)C).[Na+].O,115,http://www.selleckchem.com/products/Cloxacillin-sodium-Cloxacap.html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,H13,Chlorpromazine HCl,S2456,SW196373-5,2,m,13,8,25,192889567,355.33,69-09-0,hydrochloride,Potassium Channel;Dopamine Receptor,Chlorpromazine HCl is a dopamine and potassium channel inhibitor with IC50 of 6.1 and 16 _M for nward-rectifying K+ currents and time-independent outward currents,C1(=CC2=C(C=C1)N(C3=C(S2)C=CC(=C3)Cl)CCCN(C)C).Cl,199,http://www.selleckchem.com/products/Chlorpromazine-hydrochloride(Sonazine).html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,H14,Xylometazoline HCl,S2576,SW196748-3,2,m,14,8,25,192897199,280.84,1218-35-5,hydrochloride,Others,Xylometazoline is an _-adrenoceptor agonist commonly used as nasal decongestant; exhibits highest potency at _2B-adrenoceptor subtype with EC50 of 99 _M. Phase 4.,C1(=C(C=C(C(=C1C)CC2NCCN=2)C)C(C)(C)C).Cl,96,http://www.selleckchem.com/products/xylometazoline-hcl.html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,H15,Fenbendazole,S2468,SW196522-3,2,m,15,8,25,194469524,299.35,43210-67-9,free base,Others,Fenbendazole(Panacur) is a broad spectrum benzimidazole anthelmintic used against gastrointestinal parasites with an IC5 of about 0.01 _g/ml,C1=CC=C(C=C1)SC2=CC3=C(C=C2)N=C(N3)NC(OC)=O,197.09,http://www.selleckchem.com/products/Fenbendazole(Panacur).html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,H16,Miglitol,S2589,SW219087-1,2,m,16,8,25,192865668,207.22,72432-03-2,free base,Others,Miglitol is an oral anti-diabetic drug.,[C@@H]1(CN([C@@H]([C@H]([C@H]1O)O)CO)CCO)O,14,http://www.selleckchem.com/products/miglitol-glyset.html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,H17,Manidipine,S2481,SW219347-1,2,m,17,8,25,192919835,610.7,89226-50-6,free base,Calcium Channel,Manidipine (Manyper) is a lipophilic; third-generation; highly vasoselective dihydropyridine calcium antagonist with an IC50 of 2.6 nM.,C1(=CC(=CC=C1)C2C(=C(NC(=C2C(OCCN3CCN(CC3)C(C4=CC=CC=C4)C5=CC=CC=C5)=O)C)C)C(=O)OC)[N+]([O-])=O,199,http://www.selleckchem.com/products/Manidipine(Manyper).html,Transmembrane Transporters,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,H18,Tioxolone,S2603,SW219434-1,2,m,18,8,25,192863667,168.17,4991-65-5,free base,Carbonic Anhydrase,Tioxolone is a metalloenzyme carbonic anhydrase I inhibitor with a Ki of 91 nM.,C1(=CC=C2C(=C1)OC(S2)=O)O,202,http://www.selleckchem.com/products/tioxolone.html,Metabolism,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,H19,Novobiocin Sodium,S2492,SW199300-2,2,m,19,8,25,194469720,634.61,1476-53-5,sodium,Others,Novobiocin(Albamycin) is a very potent bacterial DNA gyrase and human organic anion transporters with Ki of of 14.87 ± 0.40_M for hOAT1; 4.77 ± 1.12_M for hOAT3 and 90.50 ± 7.50_M for hOAT4. ,[C@H]1([C@H]([C@H]([C@@H](OC1(C)C)OC2=CC=C3C(=C2C)OC(C(=C3O)NC(=O)C4=CC=C(C(=C4)CC=C(C)C)[O-])=O)O)OC(N)=O)OC.[Na+],200,www.selleckchem.com/products/Novobiocin-sodium(Albamycin).html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,H20,Clorsulon,S2613,SW197163-3,2,m,20,8,25,192913407,380.66,60200-06-8,free base,Others,Clorsulon is used in the treatment of Fasciola hepatica infections in calves and sheep.,C1(=C(C=C(C(=C1)N)S(N)(=O)=O)S(N)(=O)=O)C(Cl)=C(Cl)Cl,199,http://www.selleckchem.com/products/clorsulon.html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,H21,Propafenone HCl,S2500,SW196964-3,2,m,21,8,25,192953549,377.9,34183-22-7,free base,Sodium Channel,Propafenone HCl is a classic anti-arrhythmic medication; which treats illnesses associated with rapid heartbeats such as atrial and ventricular arrhythmias.,C1=CC=CC(=C1)CCC(C2=CC=CC=C2OCC(O)CNCCC)=O,182,http://www.selleckchem.com/products/Propafenone(Rytmonorm).html,Transmembrane Transporters,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,H22,Omecamtiv mecarbil (CK-1827452),S2623,SW219490-1,2,m,22,8,25,181364216,401.43,873697-71-3,free base,ATPase,Omecamtivmecarbil (CK-1827452) is a specific cardiac myosinactivator and a clinical drug for left ventricular systolic heart failure. Phase 2.,C1(=NC=C(C=C1)NC(NC2=C(C(=CC=C2)CN3CCN(CC3)C(=O)OC)F)=O)C,199,http://www.selleckchem.com/products/Omecamtiv-mecarbil-CK-1827452.html,Transmembrane Transporters,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,H23,,Bx,Bx-H23,,,,,,,,,,,,,,,,,,vehicle_control
SelleckChem003 1to5,SP0143-A,H24,,Bx,Bx-H24,,,,,,,,,,,,,,,,,,vehicle_control
SelleckChem003 1to5,SP0143-A,I01,,Bx,Bx-I01,,,,,,,,,,,,,,,,,,vehicle_control
SelleckChem003 1to5,SP0143-A,I02,,Bx,Bx-I02,,,,,,,,,,,,,,,,,,vehicle_control
SelleckChem003 1to5,SP0143-A,I03,Bazedoxifene HCl,S2128,SW219560-1,2,m,3,9,25,192891236,507.06,198480-56-7,free base,Estrogen/progestogen Receptor,Bazedoxifene HCl is a novel; non-steroidal; indole-based estrogen receptor modulator (SERM) binding to both ER_ and ER_ with IC50 of  23 nM and 89 nM.,C1(N(C2=CC=C(C=C(C=1C)2)O)CC3=CC=C(OCCN4CCCCCC4)C=C3)C5(=CC=C(O)C=C5).Cl,199,http://www.selleckchem.com/products/bazedoxifene-hcl.html,Endocrinology & Hormones,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,I04,Chlorogenic Acid,S2280,SW219594-1,2,m,4,9,25,192949692,354.31,327-97-9,free base,Others,Chlorogenic acid is a hydroxycinnamic acid and a member of a family of naturally occurring organic compounds.,C1[C@H]([C@H]([C@@H](C[C@]1(C(=O)O)O)OC(/C=C/C2=CC(=C(C=C2)O)O)=O)O)O,200.39,http://www.selleckchem.com/products/Chlorogenic-acid.html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,I05,LY2608204,S2155,SW219662-1,2,m,5,9,25,179765614,559.81,1234703-40-2,free base,Others,LY2608204 activates glucokinase (GK) with EC50 of 42 nM.,C1=C(C=CC(=C1)[C@]2(C[C@@H]2C3CCCCC3)C(NC4=NC=C(S4)SCCN5CCCC5)=O)S(C6CC6)(=O)=O,200,http://www.selleckchem.com/products/ly2608204.html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,I06,DL-Carnitine HCl,S2293,SW220285-1,2,m,6,9,25,192932515,197.66,461-05-2,hydrochloride,Others,DL-Carnitine hydrochloride is a quaternary ammonium compound biosynthesized from the amino acids lysine and methionine.,OC(CC(O)C[N+](C)(C)C)=O.[Cl-],202,http://www.selleckchem.com/products/DL-Carnitine-hydrochloride.html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,I07,PD128907 HCl,S2168,SW219409-1,2,m,7,9,25,192948587,285.77,112960-16-4,hydrochloride,Dopamine Receptor,PD 128907 HCl is a potent and selective dopamine D3 receptor agonist; with EC50 of 0.64 nM; exhibits 53-fold selectivity over dopamine D2 receptor.,C1(=CC=C2C(=C1)[C@@]3([C@](CO2)(N(CCO3)CCC)[H])[H])O,41,http://www.selleckchem.com/products/PD-128907.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,I08,Gramine,S2304,SW196552-2,2,m,8,9,25,192932483,174.24,87-52-5,free base,Others,Gramine is a naturally occurring indole alkaloid present in several plant species.,C12=C(C=CC=C1)NC=C2CN(C)C,200,http://www.selleckchem.com/products/Gramine.html,Others,,L1300-Selleck-FDA-Approved-Drug-Library,sample
SelleckChem003 1to5,SP0143-A,I09,MLN9708,S2181,SW219744-1,2,m,9,9,25,192874226,517.12,1201902-80-8,free base,Proteasome,MLN9708 immediately hydrolyzed to MLN2238; the biologically active form; on exposure to aqueous solutions or plasma. MLN2238 inhibits the chymotrypsin-like proteolytic (_5) site of the 20S proteasome with IC50/Ki of 3.4 nM/0.93 nM; less potent to _1 and little activity to _2. Phase 3.,C1=CC(=CC(=C1Cl)C(NCC(N[C@H](B2OC(CC(O2)=O)(C(=O)O)CC(=O)O)CC(C)C)=O)=O)Cl,199,http://www.selleckchem.com/products/MLN9708.html,Proteases,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,I10,Kaempferol,S2314,SW197199-2,2,m,10,9,25,192966347,286.23,520-18-3,free base,Others,Kaempferol is a natural flavonol; a type of flavonoid; that has been isolated from plant sources.,C1(=CC(=C2C(=C1)OC(=C(C2=O)O)C3=CC=C(C=C3)O)O)O,199,http://www.selleckchem.com/products/Kaempferol.html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,I11,CYT997 (Lexibulin),S2195,SW220198-1,2,m,11,9,25,192949857,434.53,917111-44-5,Free Base,Microtubule Associat,CYT997 (Lexibulin) is a potent microtubule polymerization inhibitor with IC50 of 10-100 nM in cancer cell lines. Phase 2.,N1=CC(=C(N=C1C2=CC(=C(C=C2)NC(=O)NCC)OC)N[C@H](C3=CC=CN=C3)CCC)C,87,www.selleckchem.com/products/CYT997.html,Cytoskeletal Signaling,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,I12,Morin Hydrate,S2325,SW219330-1,2,m,12,9,25,192864731,320.25,6202-27-3,hydrate,Others,Morin hydrate(Aurantica) is a flavonoid isolated from Maclura pomifera (Osage orange); Maclura tinctoria (old fustic) and from leaves of Psidium guajava (common guava).,C1(=CC(=C2C(=C1)OC(=C(C2=O)O)C3=CC=C(C=C3O)O)O)O.O,199,http://www.selleckchem.com/products/Morin-hydrate(Aurantica).html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,I13,AZ 960,S2214,SW219623-1,2,m,13,9,25,192901157,354.36,905586-69-8,free base,JAK,AZ 960 is a novel ATP competitive JAK2 inhibitor with IC50 and Ki of <3 nM and 0.45 nM; 3-fold selectivity of AZ960 for JAK2 over JAK3.,C1=C(C(=NC(=C1F)NC2C=C(NN=2)C)N[C@H](C3=CC=C(C=C3)F)C)C#N,200,http://www.selleckchem.com/products/AZ-960.html,JAK/STAT,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,I14,Oleanolic Acid,S2334,SW219587-1,2,m,14,9,25,192864547,456.7,508-02-1,free base,Others,Oleanolic Acid is a non-toxic; hepatoprotective triterpenoid found in Phytolacca Americana; which exerts antitumor and antiviral properties.,C1[C@@H](C([C@]2([C@](C1)([C@]3([C@@](CC2)([C@]4(C(=CC3)[C@@]5(C(CC4)[C@@H](CC(C5)(C)C)C(=O)O)[H])C)C)[H])C)[H])(C)C)O,45,http://www.selleckchem.com/products/Oleanolic-Acid(Caryophyllin).html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,I15,PF 3716556,S2222,SW220305-1,2,m,15,9,25,179752610,394.47,928774-43-0,,ATPase; Proton Pump,PF 3716556 is a potent; and selective acid pump antagonist with pIC50 of 6.026; 6.038 and 6.009 at pH 6.4 for the inhibition of H+/K+-ATPase activity of porcine; canine and human ion-leaky membrane vesicles; respectively.,C1=CC(=C2C(=C1)OCC[C@H]2NC3=CC(=CN4C3=NC(=C4)C)C(N(CCO)C)=O)C,197.73,https://www.selleckchem.com/products/PF-3716556.html,Transmembrane Transporters,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,I16,Phlorizin,S2343,SW219344-1,2,m,16,9,25,192932210,436.41,60-81-1,free base,Others,Phlorizin is a dihydrochalcone found in the bark of pear (Pyrus communis); apple; cherry and other fruit trees.,C1(=CC(=CC(=C1C(CCC2=CC=C(C=C2)O)=O)O[C@@H]3O[C@@H]([C@H]([C@@H]([C@@H]3O)O)O)CO)O)O,199,http://www.selleckchem.com/products/Phlorizin(Phloridzin).html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,I17,Telatinib,S2231,SW220176-1,2,m,17,9,25,192943405,409.83,332012-40-5,free base,VEGFR;PDGFR;c-Kit,Telatinib is a potent inhibitor of VEGFR2/3; c-Kit and PDGFR_ with IC50 of 6 nM/4 nM; 1 nM and 15 nM; respectively. Phase 2.,N1=C(C2=C(C(=N1)OCC3=CC(=NC=C3)C(=O)NC)OC=C2)NC4=CC=C(C=C4)Cl,200,http://www.selleckchem.com/products/Telatinib-BAY-57-9352.html,Protein Tyrosine Kinase,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,I18,Sclareolide,S2355,SW219051-1,2,m,18,9,25,192932245,250.38,564-20-5,free base,Others,Sclareolide(Norambreinolide) is a sesquiterpene lactone natural product derived from various plant sources including Salvia sclarea; Salvia yosgadensis; and cigar tobacco.,[C@@]12([C@@](CC[C@@]3([C@]1(CCCC3(C)C)C)[H])(OC(C2)=O)C)[H],199.69,http://www.selleckchem.com/products/Sclareolide(Norambreinolide).html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,I19,AR-42,S2244,SW219772-1,2,m,19,9,25,179761249,312.36,935881-37-1,free base,HDAC,AR-42 is an HDAC inhibitor with IC50 30 nM.,C1=CC=C(C=C1)[C@@H](C(NC2=CC=C(C=C2)C(NO)=O)=O)C(C)C,201,http://www.selleckchem.com/products/AR-42-HDAC-42.html,Epigenetics,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,I20,Tanshinone IIA,S2365,SW220025-1,2,m,20,9,25,192948389,294.34,568-72-9,free base,Others,Tanshinone IIA(Tanshinone B) is the most abundant diterpene quinone in Danshen; Salviae miltiorrhizae Radix; a widely prescribed traditional herbal medicine that is used to treat cardiovascular and inflammatory diseases.,C1CC(C2=C(C1)C3=C(C=C2)C4=C(C(C3=O)=O)C(=CO4)C)(C)C,16,http://www.selleckchem.com/products/Tanshinone-IIA(Tanshinone-B).html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,I21,Aloe-emodin,S2259,SW219916-1,2,m,21,9,25,192949747,270.24,481-72-1,free base,Others,Aloe-emodin is an interferon-inducing agent with IC50 of about 1 _g/mL for JEV and of about 0.33 _g/mL for EV71.,C12=C(C=C(C=C1O)CO)C(C3=C(C2=O)C(=CC=C3)O)=O,11.1,http://www.selleckchem.com/products/Aloe-emodin.html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,I22,5-hydroxytryptophan (5-HTP),S2374,SW219417-1,2,m,22,9,25,192918775,220.22,56-69-9,free base,Others,5-Hydroxytryptophan (5-HTP); also known as oxitriptan (INN); is a naturally occurring amino acid and chemical precursor for the treatment of depression.,C1(=CC=C2C(=C1)C(=CN2)CC(C(O)=O)N)O,199,http://www.selleckchem.com/products/5-hydroxytryptophan(5-HTP).html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,I23,,Bx,Bx-I23,,,,,,,,,,,,,,,,,,vehicle_control
SelleckChem003 1to5,SP0143-A,I24,,Bx,Bx-I24,,,,,,,,,,,,,,,,,,vehicle_control
SelleckChem003 1to5,SP0143-A,J01,,Bx,Bx-J01,,,,,,,,,,,,,,,,,,vehicle_control
SelleckChem003 1to5,SP0143-A,J02,,Bx,Bx-J02,,,,,,,,,,,,,,,,,,vehicle_control
SelleckChem003 1to5,SP0143-A,J03,Sesamin,S2392,SW219920-1,2,m,3,10,25,192932531,354.35,607-80-7,free base,Others,Sesamin; a lignan isolated from the bark of Fagara plants and from sesame oil; exhibits various health benefits.,C12=C(C=CC(=C1)[C@H]3OC[C@]4([C@]3(CO[C@@H]4C5=CC6=C(C=C5)OCO6)[H])[H])OCO2,200,http://www.selleckchem.com/products/Sesamin(Fagarol).html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,J04,Phenytoin,S2525,SW203757-2,2,m,4,10,25,192954230,252.27,57-41-0,free base,Sodium Channel,Phenytoin is an inactive voltage-gated sodium channel stabilizer.,C1(NC(NC1=O)=O)(C2=CC=CC=C2)C3=CC=CC=C3,198,http://www.selleckchem.com/products/Phenytoin-Lepitoin.html,Transmembrane Transporters,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,J05,Tetrandrine,S2403,SW219720-1,2,m,5,10,25,192944675,622.75,518-34-3,free base,Calcium Channel,Tetrandrine; a bis-benzylisoquinoline alkaloid derived from Stephania tetrandra; is a calcium channel blocker.,C1=C2C3=C(C(=C1OC)OC)OC4=C(C=C5C(=C4)[C@@H](N(CC5)C)CC6=CC=C(OC7C(=CC=C(C[C@@H](N(CC2)C)3)C=7)OC)C=C6)OC,22,http://www.selleckchem.com/products/Tetrandrine-Fanchinine.html,Transmembrane Transporters,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,J06,Isoconazole nitrate,S2534,SW196721-3,2,m,6,10,25,192865905,479.14,24168-96-5,nitrate,Others,Isoconazole nitrate (Travogen) is an azole antifungal reagent.,C1(=C(C=C(C(=C1)C(OCC2=C(C=CC=C2Cl)Cl)CN3C=CN=C3)Cl)Cl).[N+]([O-])(=O)O,85,http://www.selleckchem.com/products/Isoconazole-nitrate-Travogen.html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,J07,Geniposide,S2411,SW219132-1,2,m,7,10,25,194469662,388.37,24512-63-8,free base,Others,Geniposide is an iridoid glycoside isolated from the fruit of Gardenia jasminoides Ellis.,[C@H]1([C@H](O[C@H]([C@@H]([C@@H]1O)O)O[C@@H]2OC=C([C@@]3([C@@]2(C(=CC3)CO)[H])[H])C(=O)OC)CO)O,200.84,http://www.selleckchem.com/products/geniposide.html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,J08,Scopine,S2545,SW219096-1,2,m,8,10,25,192953580,155.19,498-45-3,free base,Adrenergic Receptor,Scopine is the metabolite of anisodine; which is a _1-adrenergic receptor agonist and used in the treatment of acute circulatory shock.,[C@]12([C@@]3([C@]([C@@](N1C)(C[C@@H](C2)O)[H])(O3)[H])[H])[H],199,http://www.selleckchem.com/products/scopine.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,J09,Hypoxanthine,S2424,SW219908-1,2,m,9,10,25,192890902,136.11,68-94-0,,Others,Hypoxanthine; a naturally occurring purine derivative; an intermediate product of uric acid synthesis; formed from adenylic acid and itself a precursor of xanthine.,C12=C(C(NC=N1)=O)NC=N2,2.94,https://www.selleckchem.com/products/hypoxanthine.html,Others,Also soluble in 5% TFA at 44.08 mM,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,J10,Daphnetin,S2554,SW000346-2,2,m,10,10,25,179630133,178.14,486-35-1,free base,DNA/RNA Synthesis,Daphnetin; a natural coumarin derivative; is a protein kinase inhibitor; inhibits EGFR; PKA and PKC with IC50 of 7.67 _M; 9.33 _M and 25.01 _M; respectively; also known to exhibit anti-inflammatory and anti-oxidant activities.,C1(=CC=C2C(=C1O)OC(C=C2)=O)O,202,http://www.selleckchem.com/products/Daphnetin.html,DNA Damage,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,J11,Forskolin,S2449,SW220024-1,2,m,11,10,25,192917732,410.5,66575-29-9,free base,cAMP,Forskolin is a ubiquitous activator of eukaryotic adenylyl cyclase (AC); commonly used to raise levels of cAMP in the study and research of cell physiology.,C1CC([C@]2([C@]([C@@H]1O)([C@]3([C@@]([C@H]([C@H]2O)OC(C)=O)(O[C@](CC3=O)(C=C)C)C)O)C)[H])(C)C,199,http://www.selleckchem.com/products/forskolin.html,GPCR & G Protein,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,J12,Amoxicillin Sodium,S2565,SW219371-1,2,m,12,10,25,192864934,387.39,34642-77-8,sodium,Others,Amoxicillin Sodium is a moderate- spectrum; bacteriolytic; _-lactam antibiotic.,C1(=CC=C(C=C1)[C@H](C(N[C@H]2[C@@]3(N(C2=O)[C@@H](C(S3)(C)C)C(=O)[O-])[H])=O)N)O.[Na+],201,http://www.selleckchem.com/products/amoxicillin-(amox).html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,J13,Clindamycin HCl,S2457,SW219128-2,2,m,13,10,25,194469620,461.44,21462-39-5,hydrochloride,Others,Clindamycin hydrochloride(Dalacin) is the hydrated hydrochloride salt of clindamycin which is a semisynthetic antibiotic.,[C@H]1([C@H]([C@H]([C@H](O[C@H]1SC)[C@H](C(C)Cl)NC(=O)[C@H]2N(C[C@@H](C2)CCC)C)O)O)O.Cl,199,http://www.selleckchem.com/products/Clindamycin-hydrochloride(Dalacin).html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,J14,Phenacetin,S2577,SW196989-3,2,m,14,10,25,192902650,179.22,62-44-2,free base,COX,Phenacetin is a non-opioid analgesic without anti-inflammatory properties.,C1=C(C=CC(=C1)NC(C)=O)OCC,200,http://www.selleckchem.com/products/phenacetin.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,J15,Fluocinolone Acetonide,S2470,SW219969-1,2,m,15,10,25,192882373,452.4999,67-73-2,free base,Others,Fluocinolone Acetonide is a corticosteroid that binds to the cytosolic glucocorticoid receptor.,C1C(C=C2[C@](C=1)([C@]3([C@@](C[C@]2([H])F)([C@]4([C@](C[C@H]3O)([C@@]5([C@@](C4)(OC(O5)(C)C)[H])C(CO)=O)C)[H])[H])F)C)=O,198,http://www.selleckchem.com/products/Fluocinolone-acetonide(Flucort-N).html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,J16,Pioglitazone,S2590,SW197561-3,2,m,16,10,25,192955040,356.44,111025-46-8,free base,Others,Pioglitazone (Actos) is a selective peroxisome proliferator-activated receptor gamma stimulator.,C1(=CC=C(N=C1)CCOC2=CC=C(C=C2)CC3C(NC(S3)=O)=O)CC,42,http://www.selleckchem.com/products/pioglitazone-actos.html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,J17,Manidipine 2HCl,S2482,SW219348-1,2,m,17,10,25,192871865,683.62,89226-75-5,dihydrochloride,Calcium Channel,Manidipine 2HCl is a HCl salt form of Manidipine; which is a calcium channel blocker with IC50 of 2.6 nM; used clinically as an antihypertensive. Phase 4.,C1(=CC(=CC=C1)C2C(=C(NC(=C2C(OCCN3CCN(CC3)C(C4=CC=CC=C4)C5=CC=CC=C5)=O)C)C)C(=O)OC)[N+]([O-])=O.Cl.Cl,30,http://www.selleckchem.com/products/Manidipine-dihydrochloride(CV-4093).html,Transmembrane Transporters,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,J18,Dehydroepiandrosterone (DHEA),S2604,SW219592-1,2,m,18,10,25,192863702,288.43,53-43-0,free base,Androgen Receptor,Dehydroepiandrosterone(DHEA) is a 19-carbon endogenous natural steroid hormone.Phase 3.,C1[C@@H](CC2[C@](C1)([C@]3([C@@](CC=2)([C@]4([C@](CC3)(C(CC4)=O)C)[H])[H])[H])C)O,197.62,http://www.selleckchem.com/products/Dehydroepiandrosterone(DHEA).html,Endocrinology & Hormones,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,J19,Olanzapine,S2493,SW220248-1,2,m,19,10,25,192953246,312.43975,132539-06-1,free base,5-HT Receptor;Dopamine Receptor,Olanzapine is a high affinity for 5-HT2 serotonin and D2 dopamine receptor antagonist.,N1C2=C(C(=NC3=C1C=CC=C3)N4CCN(CC4)C)C=C(S2)C,201,http://www.selleckchem.com/products/Olanzapine(Zyprexa).html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,J20,Arecoline,S2614,SW197045-3,2,m,20,10,25,192954379,236.11,300-08-3,HBr,AChR,Arecoline is a muscarinic acetylcholine receptor agonist. ,N1(CCC=C(C1)C(OC)=O)C.Br,199,http://www.selleckchem.com/products/arecoline.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,J21,Quinine HCl Dihydrate,S2502,SW219470-1,2,m,21,10,25,192865915,396.91,6119-47-7,dydrate,Others,Quinine hydrochloride dihydrate is a natural white crystalline alkaloid having antipyretic (fever-reducing); antimalarial; analgesic (painkilling); anti-inflammatory properties and a bitter taste.,C1(=CC2=C(C=C1OC)C(=CC=N2)[C@@H]([C@]3(N4CC[C@@](C3)([C@H](C4)C=C)[H])[H])O).Cl.O.O,199,http://www.selleckchem.com/products/Quinine-hydrochloride-dihydrate.html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,J22,OSI-027,S2624,SW220246-1,2,m,22,10,25,192900908,406.44,936890-98-1,free base,mTOR,OSI-027 is a selective and potent dual inhibitor of mTORC1 and mTORC2 with IC50 of 22 nM and 65 nM; and more than 100-fold selectivity observed for mTOR than PI3K_; PI3K_; PI3K_ or DNA-PK.,N1C=NN2C(C=1N)=C(N=C2[C@@H]3CC[C@H](CC3)C(=O)O)C4NC5=C(C=4)C=CC=C5OC,44,http://www.selleckchem.com/products/OSI027.html,PI3K/Akt/mTOR,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,J23,,Bx,Bx-J23,,,,,,,,,,,,,,,,,,vehicle_control
SelleckChem003 1to5,SP0143-A,J24,,Bx,Bx-J24,,,,,,,,,,,,,,,,,,vehicle_control
SelleckChem003 1to5,SP0143-A,K01,,Bx,Bx-K01,,,,,,,,,,,,,,,,,,vehicle_control
