384 Plate ID,Plate Map,Well,Human Readable Name,Catalog No.,MoleculeID,Concentration,Unit,Well X,Well Y,Volume,Barcode,M.w.,CAS Number,Form,Targets,Information,Smiles,Max Solubility in DMSO,URL,Pathway,,Library
SelleckChem004,SP0138-A,H17,Diclofenac Diethylamine,S3063,Diclofenac Diethylamine,10,m,17,8,25,192942950,369.29,78213-16-8,diethylamine,Others,Diclofenac diethylamine is a nonsteroidal anti-inflammatory drug taken to reduce inflammation and as an analgesic reducing pain in certain conditions.,C1(=CC=C(C(=C1Cl)NC2=CC=CC=C2CC(O)=O)Cl).N(CC)CC,200,http://www.selleckchem.com/products/diclofenac-diethylamine.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,H18,Allylthiourea,S4017,Allylthiourea,10,m,18,8,25,192896091,116.18,109-57-9,free base,Others,Allylthiourea is a metabolic inhibitor that selective inhibits ammonia oxidation.,N(C(N)=S)CC=C,197,http://www.selleckchem.com/products/allylthiourea.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,H19,Foscarnet Sodium,S3076,Foscarnet Sodium,10,m,19,8,25,192901422,191.95,63585-09-1,sodium,Others,Foscarnet Sodium inhibits viral RNA polymerases; reverse transcriptase; and DNA polymerases through noncompetitive inhibition with dNTPs.,P(C(=O)[O-])([O-])([O-])=O.[Na+].[Na+].[Na+],36,http://www.selleckchem.com/products/foscarnet-sodium.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,H20,Hydroxyzine 2HCl,S4026,Hydroxyzine 2HCl,10,m,20,8,25,179618071,447.83,2192-20-3,hydrochloride,Histamine Receptor,Hydroxyzine is a histamine H1-receptor antagonist; inhibits binding of [3H]pyrilamine/[3H]desloratadine to human histamine H1 receptor with IC50 of 10 nM/19 nM.,C(N1CCN(CC1)CCOCCO)(C2=CC=C(C=C2)Cl)C3(C=CC=CC=3).Cl.Cl,200.97,http://www.selleckchem.com/products/hydroxyzine-2hcl.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,H21,Nadifloxacin ,S3105,Nadifloxacin ,10,m,21,8,25,192942906,360.38,124858-35-1,free base,Others,Nadifloxacin is a topical fluoroquinolone antibiotic for the treatment of acne vulgaris.,C12C(C(=CN3C(CCC(=C31)C(=C(C=2)F)N4CCC(CC4)O)C)C(=O)O)=O,55,http://www.selleckchem.com/products/nadifloxacin.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,H22,Norethindrone,S4040,Norethindrone,10,m,22,8,25,192963010,298.42,68-22-4,free base,Others,Norethindrone is a synthetic progestin; which mimic the actions of the endogenous ovarian hormone progesterone.,[C@@]12([C@@]([C@@](C#C)(O)CC1)(CC[C@@]3([C@]2(CCC4[C@@]3(CCC(C=4)=O)[H])[H])[H])C)[H],201,http://www.selleckchem.com/products/norethindrone-norethisterone.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,H23,LPS_H23,,LPS_H23,,,23,8,,,,,,,,,,,,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,H24,LPS_H24,,LPS_H24,,,24,8,,,,,,,,,,,,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,I03,GSK2126458 (GSK458),S2658,GSK2126458 (GSK458),10,m,3,9,25,192960978,505.5,1086062-66-9,free base,PI3K;mTOR,GSK2126458 is a highly selective and potent inhibitor of p110_/_/_/_; mTORC1/2 with Ki of 0.019 nM/0.13 nM/0.024 nM/0.06 nM and 0.18 nM/0.3 nM; respectively. Phase 1.,C1(C(=CC(=CC=1)F)F)S(=O)(=O)NC2C(=NC=C(C=2)C3C=C4C(=CC=NC(=CC=3)4)C5C=NN=CC=5)OC,197,http://www.selleckchem.com/products/gsk2126458.html,PI3K/Akt/mTOR,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,I04,A-803467,S2785,A-803467,10,m,4,9,25,179769690,357.79,944261-79-4,free base,Sodium Channel,A-803467 is a selective NaV1.8 channel blocker with IC50 of 8 nM; blocks tetrodotoxin-resistant currents; exhibits >100-fold selectivity against human NaV1.2; NaV1.3; NaV1.5; and NaV1.7.,O1C(=CC=C1C2C=CC(=CC=2)Cl)C(=O)NC3C=C(C=C(C=3)OC)OC,201,http://www.selleckchem.com/products/a-803467.html,Transmembrane Transporters,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,I05,PF-3845,S2666,PF-3845,10,m,5,9,25,192863888,456.46,1196109-52-0,free base,FAAH,PF-3845 is a potent; selective and irreversible FAAH inhibitor with Ki of 230 nM; showing negligible activity against FAAH2.,C1(=CN=C(C=C1)OC2=CC(=CC=C2)CC3CCN(CC3)C(NC4=CN=CC=C4)=O)C(F)(F)F,199,http://www.selleckchem.com/products/pf-3845.html,Metabolism,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,I06,WP1066,S2796,WP1066,10,m,6,9,25,194471603,356.22,857064-38-1,free base,JAK,WP1066 is a novel inhibitor of JAK2 and STAT3 with IC50 of 2.30 _M and 2.43 _M in HEL cells; shows activity to JAK2; STAT3; STAT5; and ERK1/2 not JAK1 and JAK3.,C(/C(=C/C1C=CC=C(N=1)Br)C#N)(=O)N[C@@H](C)C2C=CC=CC=2,202,http://www.selleckchem.com/products/wp1066.html,JAK/STAT,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,I07,Flavopiridol HCl,S2679,Flavopiridol HCl,10,m,7,9,25,192960992,438.3,131740-09-5,hydrochloride,CDK,Flavopiridol competes with ATP to inhibit CDKs including CDK1; CDK2; CDK4 and CDK6 with IC50 of ~ 40 nM. It is 7.5-fold more selective for CDK1/2/4/6 than CDK7. Flavopiridol is initially found to inhibit EGFR and PKA. Phase 1/2.,C1(=C(C(=C2C(=C1O)C(C=C(O2)C3=C(C=CC=C3)Cl)=O)[C@@]4([C@@H](CN(CC4)C)O)[H])O).Cl,200,http://www.selleckchem.com/products/flavopiridol-hydrochloride.html,Cell Cycle,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,I08,MPEP,S2809,MPEP,10,m,8,9,25,192948050,193.24,96206-92-7,free base,GluR,MPEP is a selective mGlu5 receptor antagonist with IC50 of 36 nM; exhibits no appreciable activity at mGlu1b/2/3/4a/7b/8a/6 receptors.,C1(C=CC=C(N=1)C#CC2C=CC=CC=2)C,201,http://www.selleckchem.com/products/mpep.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,I09,R547,S2688,R547,10,m,9,9,25,192892699,441.45,741713-40-6,free base,CDK,R547 is a potent ATP-competitive inhibitor of CDK1/2/4 with Ki of 2 nM/3 nM/1 nM. It is less potent to CDK7 and GSK3_/_; while inactive to other kinases.,N1=C(N=CC(=C1N)C(C2=C(C(=CC=C2OC)F)F)=O)NC3CCN(CC3)S(=O)(C)=O,135,http://www.selleckchem.com/products/r547.html,Cell Cycle,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,I10,AM251,S2819,AM251,10,m,10,9,25,192918289,555.24,183232-66-8,free base,Cannabinoid Receptor,AM251 block the inhibitory effects of endocannabinoids and synthetic cannabinoid agonists on transmitter release through an action at presynaptic cannabinoid 1 receptors in brain.,N1(N=C(C(=C1C2C=CC(=CC=2)I)C)C(=O)NN3CCCCC3)C4C(=CC(=CC=4)Cl)Cl,72,http://www.selleckchem.com/products/am251.html,GPCR & G Protein,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,I11,A-769662,S2697,A-769662,10,m,11,9,25,179677985,360.39,844499-71-4,free base,AMPK,A-769662 is a potent; reversible AMPK activator with EC50of 0.8 _M; little effect on GPPase/FBPase activity.,C1(=CC=C(C=C1)C2=CSC3=C2C(=C(C(N3)=O)C#N)O)C4=CC=CC=C4O,199,http://www.selleckchem.com/products/a-769662.html,PI3K/Akt/mTOR,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,I12,Epiandrosterone,S2832,Epiandrosterone,10,m,12,9,25,192878848,290.44,481-29-8,free base,Androgen Receptor;Estrogen/progestogen Receptor,Epiandrosterone is a steroid hormone with weak androgenic activity; is a natural metabolite of DHEA.,C1[C@@H](C[C@]2([C@](C1)([C@]3([C@@](CC2)([C@]4([C@](CC3)(C(CC4)=O)C)[H])[H])[H])C)[H])O,199,http://www.selleckchem.com/products/epiandrosterone-3beta-androsterone.html,Endocrinology & Hormones,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,I13,CP-91149,S2717,CP-91149,10,m,13,9,25,192946748,399.87,186392-40-5,free base,Phosphorylase,CP-91149 is a selective glycogen phosphorylase (GP) inhibitor with IC50 of 0.13 _M in the presence of glucose; 5- to 10-fold less potent in the absence of glucose.,C1(=CC=C2C(=C1)C=C(N2)C(N[C@H]([C@H](C(=O)N(C)C)O)CC3=CC=CC=C3)=O)Cl,200,http://www.selleckchem.com/products/cp-91149.html,Metabolism,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,I14,BRL-54443,S2852,BRL-54443,10,m,14,9,25,192917179,230.31,57477-39-1,free base,5-HT Receptor,BRL 54443 is a 5-HT1E and 5-HT1F receptor agonist with pKi of 8.7 and 9.25; respectively; witha weak binding affinity for 5-HT1A; 5-HT1B; 5-HT1D receptors.,N1C=C(C2C=C(C=CC1=2)O)C3CCN(CC3)C,199,http://www.selleckchem.com/products/brl-54443.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,I15,AG-1478 (Tyrphostin AG-1478),S2728,AG-1478 (Tyrphostin AG-1478),10,m,15,9,25,192901246,315.75,153436-53-4,free base,EGFR,AG-1478 (Tyrphostin AG-1478) is a selective EGFR inhibitor with IC50 of 3 nM; almost no activity on HER2-Neu; PDGFR; Trk; Bcr-Abl and InsR.,C1=C2C(=CC(=C1OC)OC)C(=NC=N2)NC3=CC(=CC=C3)Cl,79,http://www.selleckchem.com/products/ag-1478-tyrphostin-ag-1478.html,Protein Tyrosine Kinase,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,I16,IEM 1754 dihydrobroMide,S2860,IEM 1754 dihydrobroMide,10,m,16,9,25,192918250,412.25,162831-31-4,dihydrobroMide,GluR;5-HT Receptor,IEM 1754 dihydrobroMide is a selective AMPA/kainate receptor blockers for GluR1 and GluR3 with IC50 of 6 _M.,C(CCCCNCC12CC3CC(C1)CC(C2)C3)N.Br.Br,198,http://www.selleckchem.com/products/iem-1754-dihydrobromide.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,I17,PF-04691502,S2743,PF-04691502,10,m,17,9,25,194487663,425.48,1013101-36-4,free base,Akt;mTOR;PI3K,PF-04691502 is an ATP-competitive PI3K(_/_/_/_)/mTOR dual inhibitor with Ki of 1.8 nM/2.1 nM/1.6 nM/1.9 nM and 16 nM; little activity against either Vps34; AKT; PDK1; p70S6K; MEK; ERK; p38; or JNK. Phase 2.,N1=C(N=C2C(=C1C)C=C(C(N2[C@H]3CC[C@@H](CC3)OCCO)=O)C4=CC=C(N=C4)OC)N,32,http://www.selleckchem.com/products/pf-04691502.html,PI3K/Akt/mTOR,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,I18,Alogliptin,S2868,Alogliptin,10,m,18,9,25,192918161,339.39,850649-61-5,free base,DPP-4,Alogliptin is a potent; selective inhibitor of DPP-4 with IC50 of <10 nM; exhibits greater than 10;000-fold selectivity over DPP-8 and DPP-9. Phase 4.,C(C1C(=CC=CC=1)CN2C(=CC(N(C2=O)C)=O)N3CCC[C@H](C3)N)#N,200,http://www.selleckchem.com/products/alogliptin-syr-322.html,Proteases,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,I19,HER2-Inhibitor-1,S2752,HER2-Inhibitor-1,10,m,19,9,25,192890414,569.63,937265-83-3,free base,HER2;EGFR,ARRY-380 is a potent and selective HER2 inhibitor with IC50 of 8 nM; equipotent against truncated p95-HER2; 500-fold more selective for HER2 versus EGFR. Phase 1.,N1C=NC(=C2C=C(C=CC=12)C3OC(=CC=3)CNCCS(=O)(=O)C)NC4C=C(C(=CC=4)OC5=CC6N(C=C5)N=CN=6)C,200,http://www.selleckchem.com/products/arry-380.html,Protein Tyrosine Kinase,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,I20,4-Aminohippuric Acid,S2883,4-Aminohippuric Acid,10,m,20,9,25,192948283,194.19,61-78-9,free base,Others,4-Aminohippuric acid is a typical substrate of organic anion transport systems.,C(CNC(=O)C1C=CC(=CC=1)N)(=O)O,200,http://www.selleckchem.com/products/4-aminohippuric-acid.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,I21,Dinaciclib (SCH727965),S2768,Dinaciclib (SCH727965),10,m,21,9,25,192890488,396.49,779353-01-4,free base,CDK,Dinaciclib (SCH727965) is a novel and potent CDK inhibitor for CDK2; CDK5; CDK1 and CDK9 with IC50 of 1 nM; 1 nM; 3 nM and 4 nM; respectively. It also blocks thymidine (dThd) DNA incorporation. Phase 3.,C1C[C@H](N(CC1)C2C=C(N3C(N=2)=C(C=N3)CC)NCC4=CC=C[N+](=C4)[O-])CCO,199,http://www.selleckchem.com/products/dinaciclib-sch727965.html,Cell Cycle,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,I22,ZM 323881 HCl,S2896,ZM 323881 HCl,10,m,22,9,25,192900733,411.86,193000-39-4,hydrochloride,VEGFR,ZM 323881 is a potent and selective VEGFR2 inhibitor with IC50 of <2 nM; almost no activity on VEGFR1; PDGFR_; FGFR1; EGFR and ErbB2.,C1(C(=CC(=C(C=1)NC2N=CN=C3C=C(C=CC=23)OCC4C=CC=CC=4)F)C)O.Cl,24,http://www.selleckchem.com/products/zm-323881-hcl.html,Protein Tyrosine Kinase,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,I23,LPS_I23,,LPS_I23,,,23,9,,,,,,,,,,,,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,I24,LPS_I24,,LPS_I24,,,24,9,,,,,,,,,,,,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,J03,Dapivirine (TMC120),S2914,Dapivirine (TMC120),10,m,3,10,25,192916538,329.4,244767-67-7,free base,Reverse Transcriptase,Dapivirine is a non-nucleoside inhibitor for HIV reverse transcriptase with IC50 of 24 nM; inhibits a broad panel of HIV-1 isolates from different classes; inclucing a wide range of NNRTI-resistant isolates. Phase 3.,N1=C(N=CC=C1NC2C(=CC(=CC=2C)C)C)NC3=CC=C(C#N)C=C3,103,http://www.selleckchem.com/products/dapivirine.html,Microbiology,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,J04,Tripelennamine HCl,S3146,Tripelennamine HCl,10,m,4,10,25,179619183,291.82,154-69-8,hydrochloride,Histamine Receptor,Tripelennamine is a widely used H1 antagonist; inhibiting PhIP glucuronidation with IC50 of 30 _M.,C(CN(C1C=CC=CN=1)CC2C=CC=CC=2)N(C)C.Cl,6.85,http://www.selleckchem.com/products/tripelennamine-hydrochloride.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,J05,CHIR-99021 (CT99021) HCl,S2924,CHIR-99021 (CT99021) HCl,10,m,5,10,25,179702918,501.8,252917-06-9(freebase),hydrochloride,GSK-3,CHIR-99021 HCl (CT99021) is hydrochloride of CHIR-99021; which is a GSK-3_/_ inhibitor with IC50 of 10 nM/6.7 nM; ability to distinguish between GSK-3 and its closest homologs Cdc2 and ERK2.,C1(=NC=C(C(=N1)C2=CC=C(C=C2Cl)Cl)C3NC=C(N=3)C)NCCNC4(=NC=C(C=C4)C#N).Cl,185,http://www.selleckchem.com/products/chir-99021-ct99021-hcl.html,PI3K/Akt/mTOR,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,J06,Sertaconazole nitrate,S3161,Sertaconazole nitrate,10,m,6,10,25,192882195,500.78,99592-39-9,nitrate,Others,Sertaconazole nitrate is a topical broad-spectrum antifungal that is developed to provide an additional agent for the treatment of superficial cutaneous and mucosal infections.,C1(=NC=CN1CC(C2C(=CC(=CC=2)Cl)Cl)OCC3C4C(SC=3)=C(C=CC=4)Cl).[R],199,http://www.selleckchem.com/products/sertaconazole-nitrate.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,J07,Rivaroxaban,S3002,Rivaroxaban,10,m,7,10,25,192899293,435.88,366789-02-8,free base,Factor Xa,Rivaroxaban is a direct inhibitor of Factor Xa with Ki and IC50 of 0.4 nM and  0.7 nM; respectively.,C1=C(C=CC(=C1)N2C(COCC2)=O)N3C(OC(C3)CNC(C4SC(=CC=4)Cl)=O)=O,199,http://www.selleckchem.com/products/Rivaroxaban.html,Metabolism,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,J08,Betahistine 2HCl,S3176,Betahistine 2HCl,10,m,8,10,25,179681620,209.12,5579-84-0,2HCl,Histamine Receptor,Betahistine is a histamine H3 receptors inhibitor with IC50 of 1.9 _M.,C1(C=CC=CN=1)CCNC.Cl.Cl,181,http://www.selleckchem.com/products/betahistine-dihydrochloride.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,J09,Ciclopirox ethanolamine,S3019,Ciclopirox ethanolamine,10,m,9,10,25,192943110,268.35,41621-49-2,ethanolamine,ATPase,Ciclopirox ethanolamine (Ciclopirox olamine; HOE 296) is a broad-spectrum antifungal agent working as an iron chelator.,C1(=C(C=C(N(C1=O)O)C2CCCCC2)C).NCCO,22,http://www.selleckchem.com/products/ciclopirox-ethanolamine.html,Transmembrane Transporters,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,J10,(+;-)-Octopamine HCl,S3188,(+;-)-Octopamine HCl,10,m,10,10,25,179604800,189.64,770-05-8,hydrochloride,Others,Octopamine (OA); a biogenic monoamine structurally related to noradrenaline; acts as a neurohormone; a neuromodulator and a neurotransmitter in invertebrates.,C1(=C(C=CC(=C1)C(CN)O)O).Cl,200,http://www.selleckchem.com/products/octopamine-hcl.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,J11,Fenoprofen calcium hydrate,S3027,Fenoprofen calcium hydrate,10,m,11,10,25,192900236,558.63,71720-56-4,Hydrate,Immunology & Inflammation,Fenoprofen calcium hydrate (Nalfon) is a non-steroidal anti-inflammatory drug (NSAID).,C1(=CC=CC(=C1)C(C(O)=O)C)OC2(=CC=CC=C2).[R],85.92,https://www.selleckchem.com/products/fenoprofen-calcium-hydrate.html,Immunology & Inflammation,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,J12,Trifluoperazine 2HCl,S3201,Trifluoperazine 2HCl,10,m,12,10,25,179604703,480.42,440-17-5,2HCl,Autophagy,Trifluoperazine is a dopamine D2 receptor inhibitor with IC50 of 1.1 nM.,C1(C(=CC=C2SC3C=CC=CC=3N(C2=1)CCCN4CCN(CC4)C)C(F)(F)F).Cl.Cl,183,http://www.selleckchem.com/products/trifluoperazine-dihydrochloride.html,Ubiquitin,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,J13,Fosaprepitant dimeglumine salt,S3038,Fosaprepitant dimeglumine salt,10,m,13,10,25,192881997,1004.83,265121-04-8,meglumine,Others,Fosaprepitant is a water-soluble phosphoryl prodrug for Aprepitant which is a NK1 antagonist.,C1(=CC=C(C=C1)F)[C@H]2([C@H](OCCN2CC3=NN(C(N3)=O)P(O)(=O)O)O[C@@H](C4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F)C).CNC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O.CNC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O,200,http://www.selleckchem.com/products/fosaprepitant.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,J14,Triptolide (PG490),S3604,Triptolide (PG490),10,m,14,10,25,179605268,360.4,38748-32-2,free base,NF-kB,Triptolide is a diterpene triepoxide; immunosuppresive agent extracted from the Chinese herb Tripterygium wilfordii. ,[C@@]123[C@@]4([C@@H](C[C@]5([C@@]1(CCC6=C5COC6=O)C)[H])O4)[C@@H]([C@]7([C@@H]([C@@H]2O3)O7)C(C)C)O,199.78,http://www.selleckchem.com/products/triptolide.html,NF-kB,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,J15,Rupatadine Fumarate,S3052,Rupatadine Fumarate,10,m,15,10,25,192916541,532.03,182349-12-8,fumarate,Histamine Receptor,Rupatadine is an inhibitor of PAFR and histamine (H1) receptor with Ki of 550 nM and 102 nM; respectively. Phase 2.,C12(C(=CC=CN=1)CCC3C(C2=C4CCN(CC4)CC5C=NC=C(C=5)C)=CC=C(C=3)Cl).C(/C=C/C(=O)O)(=O)O,16,http://www.selleckchem.com/products/rupatadine-fumarate.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,J16,Mirabegron,S4009,Mirabegron,10,m,16,10,25,179681240,396.51,223673-61-8,free base,Adrenergic Receptor,Mirabegron is a selective _3-adrenoceptor agonist with EC50 of 22.4 nM.,S1C(=NC(=C1)CC(=O)NC2C=CC(=CC=2)CCNC[C@@H](C3C=CC=CC=3)O)N,199,http://www.selleckchem.com/products/mirabegron-ym178.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,J17,Ambroxol HCl,S3064,Ambroxol HCl,10,m,17,10,25,192916629,414.56,23828-92-4,hydrochloride,Sodium Channel,AmbroxolHCl is a potent inhibitor of the neuronal Na+ channels; inhibits TTX-resistant Na+ currents with IC50 of 35.2 _M and 22.5 _M for tonic and phasic block; inhibits TTX-sensitive Na+ currents with IC50 of 100 _M. Phase 3.,[C@@H]1(CC[C@@H](CC1)NCC2C(=C(C=C(C=2)Br)Br)N)O.Cl,14.47,http://www.selleckchem.com/products/ambroxol-hcl.html,Transmembrane Transporters,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,J18,Avanafil,S4019,Avanafil,10,m,18,10,25,192881844,483.95,330784-47-9,free base,PDE,Avanafil is a highly selective PDE5 inhibitor with IC50 of 1 nM.,C(NCC1N=CC=CN=1)(=O)C2=C(NCC3=CC(=C(C=C3)OC)Cl)N=C(N4[C@H](CO)CCC4)N=C2,200,http://www.selleckchem.com/products/avanafil.html,Metabolism,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,J19,Beclomethasone dipropionate,S3078,Beclomethasone dipropionate,10,m,19,10,25,192942873,521.04,5534-09-8,free base,Others,Beclomethasone dipropionate  is a potent glucocorticoid steroid used for the treatment of rhinitis and sinusitis.,C1C(C=C2[C@](C=1)([C@]3([C@@](CC2)([C@]4([C@](C[C@H]3O)([C@@]([C@H](C4)C)(C(COC(=O)CC)=O)OC(=O)CC)C)[H])[H])Cl)C)=O,199.6,http://www.selleckchem.com/products/beclomethasone-dipropionate.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,J20,Flavoxate HCl,S4027,Flavoxate HCl,10,m,20,10,25,179618436,427.92,3717-88-2,hydrochloride,AChR,Flavoxate is a muscarinic AChR antagonist with IC50 of 12.2 _M.,C12(=C(C(C(=C(O1)C3=CC=CC=C3)C)=O)C=CC=C2C(OCCN4CCCCC4)=O).Cl,7.01,http://www.selleckchem.com/products/flavoxate-hcl.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,J21,Pidotimod,S3106,Pidotimod,10,m,21,10,25,192895760,244.27,121808-62-6,free base,Others,Pidotimod is an immunostimulant.,S1CN([C@@H](C1)C(=O)O)C(=O)[C@H]2NC(CC2)=O,200,http://www.selleckchem.com/products/pidotimod.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,J22,Olsalazine Sodium,S4041,Olsalazine Sodium,10,m,22,10,25,192896083,346.2,6054-98-4,free base,Others,Olsalazine Sodium is a anti-inflammatory prodrug; which consists of two 5-ASA moieties linked by an azo bond.,C1(=CC(=CC=C1O)/N=N/C2=CC=C(C(=C2)C([O-])=O)O)C(=O)[O-].[Na+].[Na+],11,http://www.selleckchem.com/products/olsalazine-sodium.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,J23,LPS_J23,,LPS_J23,,,23,10,,,,,,,,,,,,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,J24,LPS_J24,,LPS_J24,,,24,10,,,,,,,,,,,,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,K03,5-hydroxymethyl Tolterodine (PNU 200577; 5-HMT; 5-HM),S2659,5-hydroxymethyl Tolterodine (PNU 200577; 5-HMT; 5-HM),10,m,3,11,25,181364209,341.49,207679-81-0,free base,AChR,5-hydroxymethyl tolterodine (PNU 200577) is a new muscarinic receptor antagonist with Kb of 0.84 nM.,C1=CC=CC=C1[C@H](C2=C(C=CC(=C2)CO)O)CCN(C(C)C)C(C)C,199,http://www.selleckchem.com/products/5-hydroxymethyl-tolterodine-pnu-200577.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,K04,Laquinimod,S2787,Laquinimod,10,m,4,11,25,192948200,356.8,248281-84-7,free base,Others,Laquinimod is a potent immunomodulator.,N1(C(C(=C(C2C(=CC=CC1=2)Cl)O)C(=O)N(C3C=CC=CC=3)CC)=O)C,170,http://www.selleckchem.com/products/laquinimod-abr-215062.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,K05,Dolutegravir (GSK1349572),S2667,Dolutegravir (GSK1349572),10,m,5,11,25,192917136,419.38,1051375-16-6,free base,Integrase,S/GSK1349572 (GSK1349572) is a two-metal-binding HIV integrase inhibitor with IC50 of 2.7 nM; modest activity against raltegravir-resistant signature mutants Y143R; Q148K; N155H; and G140S/Q148H. Phase 3.,C1(=CC(=C(C=C1)CNC(C2=CN3C(=C(C2=O)O)C(N4[C@](C3)(OCC[C@@H]4C)[H])=O)=O)F)F,200,http://www.selleckchem.com/products/s-gsk1349572.html,Microbiology,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,K06,Lonafarnib,S2797,Lonafarnib,10,m,6,11,25,192948022,638.82,193275-84-2,free base,Transferase,Lonafarnib is an orally bioavailable FPTase inhibitor for H-ras; K-ras-4B and N-ras with IC50 of 1.9 nM; 5.2 nM and 2.8 nM; respectively. Phase 3.,C1CC2=C([C@H](C3=C1C=C(C=N3)Br)C4CCN(CC4)C(CC5CCN(CC5)C(N)=O)=O)C(=CC(=C2)Cl)Br,198,http://www.selleckchem.com/products/lonafarnib-sch66336.html,Metabolism,,L1700-Selleck-Bioactive-Compound-Library
