384 Plate ID,Plate Map,Well,Human Readable Name,Catalog No.,MoleculeID,Concentration,Unit,Well X,Well Y,Volume,Barcode,M.w.,CAS Number,Form,Targets,Information,Smiles,Max Solubility in DMSO,URL,Pathway,Notes,Library
SelleckChem001,SP0135-A,J15,Ki16425,S1315,Ki16425,10,m,15,10,25,181345314,474.96,355025-24-0,free base,LPA Receptor,Ki16425 is a competitive; potent and reversible antagonist to LPA1; LPA2 and LPA3 with Ki of 0.34 _M; 6.5 _M and 0.93 _M; respectively; shows no activity at LPA4; LPA5; LPA6.,C1=CC=CC(=C1Cl)C(C)OC(=O)NC2C(=NOC=2C3=CC=C(C=C3)CSCCC(O)=O)C,200.02,http://www.selleckchem.com/products/Ki16425.html,GPCR & G Protein,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,J16,Moxifloxacin HCl,S1465,Moxifloxacin HCl,10,m,16,10,25,192958377,437.89,186826-86-8,hydrochloride,Topoisomerase,Moxifloxacin is a fourth-generation synthetic fluoroquinolone antibacterial agent.,C1(=C(C(=C2C(=C1)C(C(=CN2C3CC3)C(O)=O)=O)OC)N4C[C@@]5([C@](C4)(CCCN5)[H])[H])F.Cl,200.96,http://www.selleckchem.com/products/Moxifloxacin.html,DNA Damage,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,J17,Fluconazole,S1331,Fluconazole,10,m,17,10,25,192897301,306.27,86386-73-4,free base,Others,Fluconazole is a triazole antifungal drug used in the treatment and prevention of superficial and systemic fungal infections.,C1(=C(C=C(C=C1)F)F)C(CN2N=CN=C2)(CN3N=CN=C3)O,199.17,http://www.selleckchem.com/products/Fluconazole.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,J18,Pimasertib (AS-703026),S1475,Pimasertib (AS-703026),10,m,18,10,25,192962583,431.2,1236699-92-5,free base,MEK,Pimasertib (AS-703026) is a highly selective; potent; ATP non-competitive allosteric inhibitor of MEK1/2 with IC50 of 5 nM-2 ?M in MM cell lines. Phase 2,C1=C(C=CC(=C1F)NC2=CN=CC=C2C(NC[C@@H](CO)O)=O)I,199.44,http://www.selleckchem.com/products/AS703026.html,MAPK,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,J19,Ivermectin,S1351,Ivermectin,10,m,19,10,25,192896851,875.09,70288-86-7,free base,Others,Ivermectin is a broad-spectrum antiparasitic medication.,[C@]12([C@]3([C@@H](C(=C[C@@]1(C(O[C@@H]4C[C@]5(O[C@@](C4)(C/C=C(/[C@H]([C@H](/C=C/C=C/2CO3)C)O[C@]6(C[C@@H]([C@H]([C@@H](O6)C)O[C@]7(C[C@@H]([C@H]([C@@H](O7)C)O)OC)[H])OC)[H])C)[H])O[C@@]([C@H](CC5)C)([C@@H](C)CC)[H])=O)[H])C)O)[H])O,199.98,http://www.selleckchem.com/products/Ivermectin.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,J20,HMN-214,S1485,HMN-214,10,m,20,10,25,192962901,424.47,173529-46-9,free base,PLK,HMN-214 is a prodrug of HMN-176; which alters the cellular spatial orientation of Plk1.,C1=CC=CC(=C1N(S(C2=CC=C(C=C2)OC)(=O)=O)C(C)=O)/C=C/C3=CC=[N+](C=C3)[O-],28.27,http://www.selleckchem.com/products/HMN-214.html,Cell Cycle,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,J21,GSK1059615,S1360,GSK1059615,10,m,21,10,25,192879621,333.36,958852-01-2,free base,PI3K;mTOR,GSK1059615 is a dual inhibitor of PI3K?/?/?/? (reversible) and mTOR with IC50 of 0.4 nM/0.6 nM/2 nM/5 nM and 12 nM; respectively. Phase 1.,C1(=CC=C2C(=C1)C(=CC=N2)C3=CC=NC=C3)/C=C4/C(NC(S4)=O)=O,6,http://www.selleckchem.com/products/GSK1059615.html,PI3K/Akt/mTOR,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,J22,Pralatrexate ,S1497,Pralatrexate ,10,m,22,10,25,192899097,477.47,146464-95-1,free base,DHFR,Pralatrexate is an antifolate; and structurally a folate analog. Its IC50 is < 300 nM in some cell lines.,N1=C(N=C2C(=C1N)N=C(C=N2)CC(C3=CC=C(C=C3)C(N[C@@H](CCC(O)=O)C(=O)O)=O)CC#C)N,58.64,http://www.selleckchem.com/products/Pralatrexate(Folotyn).html,Metabolism,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,K01,DMSO_K01,,DMSO_K01,,,1,11,,,,,,,,,,,,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,K02,DMSO_K02,,DMSO_K02,,,2,11,,,,,,,,,,,,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,K03,Cediranib (AZD2171),S1017,Cediranib (AZD2171),10,m,3,11,25,192940042,450.51,288383-20-0,free base,VEGFR,Cediranib (AZD2171) is a highly potent VEGFR(KDR) inhibitor with IC50 of <1 nM; also inhibits Flt1/4 with IC50 of 5 nM/?3 nM; similar activity against c-Kit and PDGFR?; 36-; 110-fold and >1000-fold selective more for VEGFR than PDGFR-?; CSF-1R and Flt3 in HUVEC cells. Phase 3.,C1(=C(C=C2C(=C1)C(=NC=N2)OC3=C(C4=C(C=C3)NC(=C4)C)F)OCCCN5CCCC5)OC,199.77,http://www.selleckchem.com/products/Cediranib.html,Protein Tyrosine Kinase,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,K04,YM155 (Sepantronium Bromide),S1130,YM155 (Sepantronium Bromide),10,m,4,11,25,192880104,443.29,781661-94-7,bromide,Survivin,YM155 (Sepantronium Bromide) is a potent survivin suppressant by inhibiting Survivin promoter activity with IC50 of 0.54 nM in HeLa-SURP-luc and CHO-SV40-luc cells; does not significantly inhibit SV40 promoter activity; but is observed to slightly inhibit the interaction of Survivin with XIAP. Phase 2.,C1(=CC=C2C(=C1)C(C3=C(C2=O)N(C(=N3CC4=NC=CN=C4)C)CCOC)=O).[Br-],124.07,http://www.selleckchem.com/products/YM155.html,Apoptosis,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,K05,Lapatinib (GW-572016) Ditosylate,S1028,Lapatinib (GW-572016) Ditosylate,10,m,5,11,25,179703304,925.46,388082-77-7,ditosylat,HER2;EGFR,Lapatinib Ditosylate (GW572016; GW2016) is a potent EGFR and ErbB2 inhibitor with IC50 of 10.8 and 9.2 nM; respectively.,C1(=C(C=C2C(=C1)N=CN=C2NC3=CC=C(C(=C3)Cl)OCC4=CC=CC(=C4)F)C5OC(=CC=5)CNCCS(=O)(C)=O).C6(=C(C=CC(=C6)S(O)(=O)=O)C).C7=C(C=CC(=C7)S(O)(=O)=O)C,199.9,http://www.selleckchem.com/products/Lapatinib-Ditosylate.html,Protein Tyrosine Kinase,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,K06,17-AAG (Tanespimycin),S1141,17-AAG (Tanespimycin),10,m,6,11,25,192949907,585.69,75747-14-7,free base,HSP (e.g. HSP90),17-AAG is a potent HSP90 inhibitor with IC50 of 5 nM; having a 100-fold higher binding affinity for HSP90 derived from tumour cells than HSP90 from normal cells.,C1(=C2C(C(=CC1=O)NC(C(=C\C=C/[C@@H]([C@H](/C(=C/[C@@H]([C@H]([C@H](C[C@@H](C2)C)OC)O)C)C)OC(=O)N)OC)/C)=O)=O)NCC=C,199.76,http://www.selleckchem.com/products/17-AAG(Geldanamycin).html,Cytoskeletal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,K07,PI-103,S1038,PI-103,10,m,7,11,25,179703544,348.36,371935-74-9,free base,PI3K;Autophagy;DNA-PK;mTOR,PI-103 is a multi-targeted PI3K inhibitor for p110?/?/?/? with IC50 of 2 nM/3 nM/3 nM/15 nM in cell-free assays; less potent to mTOR/DNA-PK with IC50 of 30 nM/23 nM.,C12=C(N=C(N=C1N3CCOCC3)C4=CC=CC(=C4)O)C5=C(O2)N=CC=C5,68.89,http://www.selleckchem.com/products/PI-103.html,PI3K/Akt/mTOR,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,K08,PLX-4720,S1152,PLX-4720,10,m,8,11,25,192886262,413.83,918505-84-7,free base,Raf,PLX4720 is a potent and selective inhibitor of B-RafV600E with IC50 of 13 nM; equally potent to c-Raf-1(Y340D and Y341D mutations); 10-fold selectivity for B-RafV600E than wild-type B-Raf.,C1(=CN=C2C(=C1)C(=CN2)C(=O)C3=C(C(=CC=C3F)NS(=O)(=O)CCC)F)Cl,200.57,http://www.selleckchem.com/products/PLX-4720.html,MAPK,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,K09,Vandetanib (ZD6474),S1046,Vandetanib (ZD6474),10,m,9,11,25,192903875,475.35,443913-73-3,free base,VEGFR,Vandetanib (ZD6474) is a potent inhibitor of VEGFR2 with IC50 of 40 nM.,C12=C(C(=NC=N1)NC3=C(C=C(C=C3)Br)F)C=C(C(=C2)OCC4CCN(CC4)C)OC,79.94,http://www.selleckchem.com/products/Vandetanib.html,Protein Tyrosine Kinase,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,K10,PA-824,S1162,PA-824,10,m,10,11,25,179764806,359.26,187235-37-6,free base,Others,PA-824 is an anti-tuberculosis drug for tuberculosis with MIC less than 2.8 ?M.Phase 2.,O1C2N(C[C@@H](C1)OCC3C=CC(=CC=3)OC(F)(F)F)C=C(N=2)[N+](=O)[O-],200.41,http://www.selleckchem.com/products/pa-824.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,K11,Obatoclax Mesylate (GX15-070),S1057,Obatoclax Mesylate (GX15-070),10,m,11,11,25,192886814,413.49,803712-79-0,mesylate,Bcl-2;Autophagy,Obatoclax Mesylate (GX15-070) is an antagonist of Bcl-2 with Ki of 0.22 ?M in a cell-free assay; can assist in overcoming MCL-1 mediated resistance to apoptosis. Phase 3.,C1(=CC=C2C(=C1)C=C(N2)C3C=C(/C(N=3)=C/C4=C(C=C(N4)C)C)OC).CS(=O)(=O)O,200.73,http://www.selleckchem.com/products/Obatoclax-Mesylate.html,Apoptosis,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,K12,WZ3146,S1170,WZ3146,10,m,12,11,25,192879447,464.95,1214265-56-1,free base,EGFR,WZ3146 is a mutant-selective irreversible inhibitor of EGFR(L858R) and EGFR(E746_A750) with IC50 of 2 nM and 2 nM; does not inhibit ERBB2 phosphorylation (T798I).,C1(=CC=C(C=C1)NC2=NC=C(C(=N2)OC3=CC(=CC=C3)NC(C=C)=O)Cl)N4CCN(CC4)C,200.02,http://www.selleckchem.com/products/WZ3146.html,Protein Tyrosine Kinase,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,K13,AUY922 (NVP-AUY922),S1069,AUY922 (NVP-AUY922),10,m,13,11,25,192886837,465.54,747412-49-3,free base,HSP (e.g. HSP90),Luminespib (AUY-922; NVP-AUY922) is a highly potent HSP90 inhibitor for HSP90?/? with IC50 of 13 nM /21 nM in cell-free assays; weaker potency against the HSP90 family members GRP94 and TRAP-1; exhibits the tightest binding of any small-molecule HSP90 ligand. Phase 2.,C1(=CC(=C(C=C1C2=C(C(=NO2)C(=O)NCC)C3=CC=C(C=C3)CN4CCOCC4)C(C)C)O)O,199.77,http://www.selleckchem.com/products/NVP-AUY922.html,Cytoskeletal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,K14,Regorafenib (BAY 73-4506),S1178,Regorafenib (BAY 73-4506),10,m,14,11,25,192928226,482.82,755037-03-7,free base,c-RET;VEGFR,Regorafenib (BAY 73-4506) is a multi-target inhibitor for VEGFR1; VEGFR2; VEGFR3; PDGFR_; Kit; RET and Raf-1 with IC50 of 13 nM/4.2 nM/46 nM; 22 nM; 7 nM; 1.5 nM and 2.5 nM; respectively.,C1=NC(=CC(=C1)OC2=CC(=C(C=C2)NC(NC3=CC=C(C(=C3)C(F)(F)F)Cl)=O)F)C(=O)NC,200.9,http://www.selleckchem.com/products/BAY-73-4506.html,Protein Tyrosine Kinase,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,K15,SU11274,S1080,SU11274,10,m,15,11,25,194486697,568.09,658084-23-2,free base,c-Met,SU11274 is a selective Met inhibitor with IC50 of 10 nM in cell-free assays; no effects on PGDFR?; EGFR or Tie2.,C1(=CC=CC(=C1)N(C)S(C2=CC3=C(C=C2)NC(C/3=C/C4NC(=C(C=4C)C(N5CCN(CC5)C)=O)C)=O)(=O)=O)Cl,161.95,http://www.selleckchem.com/products/SU11274.html,Protein Tyrosine Kinase,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,K16,Aprepitant,S1189,Aprepitant,10,m,16,11,25,192928775,534.43,170729-80-3,free base,Substance P,Aprepitant is a potent and selective neurokinin-1 receptor antagonist.,N1NC(NC=1CN2[C@H]([C@H](OCC2)O[C@@H](C)C3C=C(C=C(C=3)C(F)(F)F)C(F)(F)F)C4C=CC(=CC=4)F)=O,200.21,http://www.selleckchem.com/products/Aprepitant.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,K17,OSI-906 (Linsitinib),S1091,OSI-906 (Linsitinib),10,m,17,11,25,179703238,421.49,867160-71-2,free base,IGF-1R,OSI-906 (Linsitinib) is a selective inhibitor of IGF-1R with IC50 of 35 nM; modestly potent to InsR with IC50 of 75 nM; and no activity towards Abl; ALK; BTK; EGFR; FGFR1/2; PKA etc. Phase 3.,C1=C(C=C2C(=C1)C=CC(=N2)C3=CC=CC=C3)C4=C5N(C(=N4)[C@H]6C[C@@](C6)(C)O)C=CN=C5N,199.29,http://www.selleckchem.com/products/OSI-906.html,Protein Tyrosine Kinase,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,K18,Finasteride,S1197,Finasteride,10,m,18,11,25,192958979,372.54,98319-26-7,free base,5-alpha Reductase,Finasteride is a potent; reversible inhibitor of the rat type 1 5 alpha-reductase with Ki of 10.2 nM; used in the treatment of benign prostatic hyperplasia (BPH) and male pattern baldness (MPB).,C1C(N[C@]2([C@](C=1)([C@]3([C@@](CC2)([C@]4([C@](CC3)([C@@H](CC4)C(NC(C)(C)C)=O)C)[H])[H])[H])C)[H])=O,201.32,http://www.selleckchem.com/products/Finasteride.html,Endocrinology & Hormones,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,K19,MLN8054,S1100,MLN8054,10,m,19,11,25,192886156,476.86,869363-13-3,free base,Aurora Kinase,MLN8054 is a potent and selective inhibitor of Aurora A with IC50 of 4 nM. It is more than 40-fold selective for Aurora A than Aurora B. Phase 1.,C1=C(C=C2C(=C1)C3=C(CN=C2C4=C(C=CC=C4F)F)C=NC(=N3)NC5=CC=C(C=C5)C(=O)O)Cl,199.22,http://www.selleckchem.com/products/MLN8054.html,Cell Cycle,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,K20,Bisoprolol fumarate,S1206,Bisoprolol fumarate,10,m,20,11,25,179701993,441.52,104344-23-2,free base,Adrenergic Receptor,Bisoprolol fumarate is a selective type ?1 adrenergic receptor blocker.,C1(=C(C=CC(=C1)OCC(O)CNC(C)C)COCCOC(C)C).OC(/C=C/C(O)=O)=O,199.31,http://www.selleckchem.com/products/Bisoprolol-Fumarate.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,K21,BI 2536,S1109,BI 2536,10,m,21,11,25,192886145,521.66,755038-02-9,free base,PLK,BI2536 is a potent Plk1 inhibitor with IC50 of 0.83 nM. It shows 4- and 11-fold greater selectivity against Plk2 and Plk3. Phase 2.,C1(=CC=C(C(=C1)OC)NC2=NC=C3C(=N2)N([C@@H](C(N3C)=O)CC)C4CCCC4)C(NC5CCN(CC5)C)=O,40.26,http://www.selleckchem.com/products/BI-2536.html,Cell Cycle,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,K22,PFI-1 (PF-6405761),S1216,PFI-1 (PF-6405761),10,m,22,11,25,192922120,347.39,1403764-72-6,free base,Epigenetic Reader Domain,PFI-1 is a highly selective BET (bromodomain-containing protein) inhibitor for BRD4 with IC50 of 0.22 ?M and for BRD2 with IC50 of 98 nM in a cell-free assay.,C1(=CC=C2C(=C1)CN(C(N2)=O)C)NS(=O)(=O)C3=C(C=CC=C3)OC,198.62,http://www.selleckchem.com/products/pfl-1.html,Epigenetics,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,L01,DMSO_L01,,DMSO_L01,,,1,12,,,,,,,,,,,,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,L02,DMSO_L02,,DMSO_L02,,,2,12,,,,,,,,,,,,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,L03,Letrozole,S1235,Letrozole,10,m,3,12,25,192959061,285.3,112809-51-5,free base,Aromatase,Letrozole is a third generation inhibitor of aromatase with IC50 of 0.07-20 nM in cell-free assays.It has no effect on the plasma levels of 17?-OH progesterone; thyroid-stimulating hormone (TSH); luteinizing hormone (LH); follicle-stimulating hormone (FSH); or androstenedione and does not affect normal urine electrolyte excretion or thyroid function in clinical studies.,C1=CC(=CC=C1C(N2N=CN=C2)C3=CC=C(C=C3)C#N)C#N,199.79,http://www.selleckchem.com/products/Letrozole.html,Endocrinology & Hormones,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,L04,Mosapride Citrate,S1385,Mosapride Citrate,10,m,4,12,25,192877890,614.02,112885-42-4,citrate,5-HT Receptor,Mosapride Citrate is a gastroprokinetic agent that acts as a selective 5HT4 agonist.,C1(=C(C=C(C(=C1)C(NCC2OCCN(C2)CC3=CC=C(C=C3)F)=O)OCC)N)Cl.OC(CC(CC(O)=O)(C(=O)O)O)=O,146.58,http://www.selleckchem.com/products/Mosapride-citrate.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,L05,Enzalutamide (MDV3100),S1250,Enzalutamide (MDV3100),10,m,5,12,25,192931279,464.44,915087-33-1,free base,Androgen Receptor,Enzalutamide (MDV3100) is an androgen-receptor (AR) antagonist with IC50 of 36 nM.,C1(=C(C=CC(=C1)N2C(N(C(C2(C)C)=O)C3=CC=C(C(=C3)C(F)(F)F)C#N)=S)C(NC)=O)F,198.09,http://www.selleckchem.com/products/MDV3100.html,Endocrinology & Hormones,,L2300-Selleck-Cambridge-Cancer-Compound-Library
SelleckChem001,SP0135-A,L06,Pizotifen Malate,S1394,Pizotifen Malate,10,m,6,12,25,192886620,429.53,5189-11-7,malate,Others,Pizotifen Malate is a benzocycloheptane based agent used for recurrent migraine headaches.,C1(C2=C(CCC3=C1C=CC=C3)SC=C2)=C4(CCN(CC4)C).C(C(CC(=O)O)O)(=O)O,48.89,http://www.selleckchem.com/products/Pizotifen-malate.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,L07,Cinacalcet HCl,S1260,Cinacalcet HCl,10,m,7,12,25,192931799,393.87,364782-34-3,hydrochloride,CaSR,Cinacalcet HCl represents a new class of compounds for the treatment of hyperparathyroidism.,C1(=C(C=C(C=C1)CCCN[C@@](C2=CC=CC3=C2C=CC=C3)(C)[H])C(F)(F)F).Cl,200.57,http://www.selleckchem.com/products/Cinacalcet-hydrochloride.html,GPCR & G Protein,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,L08,Bimatoprost,S1407,Bimatoprost,10,m,8,12,25,192866102,415.57,155206-00-1,free base,Others,Bimatoprost is a prostaglandin analog used topically (as eye drops) to control the progression of glaucoma and in the management of ocular hypertension.,C1=CC=C(C=C1)CCC(O)/C=C/[C@@H]2[C@H]([C@H](C[C@H]2O)O)C/C=C\CCCC(=O)NCC,86.63,http://www.selleckchem.com/products/Bimatoprost.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,L09,BX-912,S1275,BX-912,10,m,9,12,25,192878579,471.35,702674-56-4,free base,PDK-1,BX912 is a potent and specific PDK1 inhibitor with IC50 of 12 nM; 9- and 105- fold greater selectivity for PDK1 than PKA and PKC in cell-free assays; respectively. In comparison to GSK3?; selectivity for PDK1 is 600-fold.,N1(CCCC1)C(=O)NC2C=C(C=CC=2)NC3N=C(C(=CN=3)Br)NCCC4=CN=CN4,199.43,http://www.selleckchem.com/products/bx-912.html,PI3K/Akt/mTOR,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,L10,Sildenafil Citrate,S1431,Sildenafil Citrate,10,m,10,12,25,192898402,666.7,171599-83-0,citrate,PDE,Sildenafil; a selective inhibitor of cyclic guanosine monophosphate (cGMP)-specific phosphodiesterase type 5 (PDE5); is a well-tolerated and highly effective treatment for erectile dysfunction.,C1(=CC=C(C(=C1)C2=NC3=C(C(N2)=O)N(N=C3CCC)C)OCC)S(N4CCN(CC4)C)(=O)=O.C(C(O)=O)C(CC(O)=O)(O)C(O)=O,34.5,http://www.selleckchem.com/products/Sildenafil-citrate.html,Metabolism,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,L11,Biperiden HCl,S1285,Biperiden HCl,10,m,11,12,25,192879769,347.92,1235-82-1,hydrochloride,AChR,Biperiden is an antiparkinsonian agent of the anticholinergic type.,C1(=CC(=CC=C1)C(CCN2CCCCC2)(C3CC4C=CC(C4)3)O).Cl,10,https://www.selleckchem.com/msds/Biperiden-hydrochloride-MSDS.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,L12,Zileuton,S1443,Zileuton,10,m,12,12,25,192881374,236.29,111406-87-2,free base,Others,Zileuton is an orally active inhibitor of 5-lipoxygenase; and thus inhibits leukotrienes (LTB4; LTC4; LTD4; and LTE4) formation.,C1=CC=C2C(=C1)SC(=C2)C(N(O)C(N)=O)C,198.91,http://www.selleckchem.com/products/Zileuton.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,L13,Epothilone A,S1297,Epothilone A,10,m,13,12,25,181365779,493.66,152044-53-6,free base,Microtubule Associated,Epothilone A is a Taxol-like microtubule-stabilizing agent with EC0.01 of 2 uM.,O1[C@@H]2CCC[C@@H]([C@@H]([C@H](C(C([C@@H](CC(O[C@H](C[C@H]12)/C(C)=C/C3N=C(SC=3)C)=O)O)(C)C)=O)C)O)C,200.54,http://www.selleckchem.com/products/Epothilone-A.html,Cytoskeletal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,L14,Cilomilast,S1455,Cilomilast,10,m,14,12,25,181350684,343.42,153259-65-5,free base,PDE,Cilomilast is a potent PDE4 inhibitor with IC50 of about 110 nM; has anti-inflammatory activity and low central nervous system activity. Phase 3,C1(=C(C=CC(=C1)C2(CCC(CC2)(C(=O)O)[H])C#N)OC)OC3CCCC3,200.92,http://www.selleckchem.com/products/Cilomilast(SB-207499).html,Metabolism,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,L15,Costunolide,S1319,Costunolide,10,m,15,12,25,181366476,232.32,553-21-9,free base,Telomerase,Costunolide; a natural sesquiterpene compound with multiple biological activities; inhibits FPTase with IC50 of 20 _M; also inhibits telomerase with IC50 of 65-90 _M.,C1C/C(=C/[C@@H]2[C@@H](CC/C(=C/1)C)C(C(O2)=O)=C)C,202.31,http://www.selleckchem.com/products/Costunolide.html,DNA Damage,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,L16,Calcitriol,S1466,Calcitriol,10,m,16,12,25,192881578,416.64,32222-06-3,free base,Others,Calcitriol is the hormonally active form of vitamin D.,[C@@H]1(C[C@@H](C(/C(C1)=C\C=C2\[C@]3([C@](CCC2)([C@@H](CC3)[C@@H](CCCC(C)(C)O)C)C)[H])=C)O)O,199.21,http://www.selleckchem.com/products/Calcitriol-(Rocaltrol).html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,L17,Flumazenil,S1332,Flumazenil,10,m,17,12,25,192884787,303.29,78755-81-4,free base,GABA Receptor,Flumazenil is a competitive GABAA receptor antagonist; used in the treatment of benzodiazepine overdoses.,C1=C(C=C2C(=C1)N3C(CN(C2=O)C)=C(N=C3)C(=O)OCC)F,23.08,http://www.selleckchem.com/products/Flumazenil.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,L18,SB525334,S1476,SB525334,10,m,18,12,25,192917491,343.42,356559-20-1,free base,TGF-beta/Smad,SB525334 is a potent and selective inhibitor of TGF_ receptor I (ALK5) with IC50 of 14.3 nM; is 4-fold less potent to ALK4 than ALK5 and inactive to ALK2; 3; and 6.,C1(=CC=C2C(=C1)N=CC=N2)C3NC(=NC=3C4=CC=CC(=N4)C)C(C)(C)C,200.92,http://www.selleckchem.com/products/SB-525334.html,TGF-beta/Smad,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,L19,TG100-115,S1352,TG100-115,10,m,19,12,25,192944526,346.34,677297-51-7,free base,PI3K,TG100-115 is a PI3K?/? inhibitor with IC50 of 83 nM/235 nM; with little effect on PI3K?/?. Phase 1/2.,C1(=C(N=C2C(=N1)C(=NC(=N2)N)N)C3=CC=CC(=C3)O)C4=CC(=CC=C4)O,25.99,http://www.selleckchem.com/products/TG100-115.html,PI3K/Akt/mTOR,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,L20,AEE788 (NVP-AEE788),S1486,AEE788 (NVP-AEE788),10,m,20,12,25,192939852,440.58,497839-62-0,free base,HER2;VEGFR;EGFR,AEE788 (NVP-AEE788) is a potent inhibitor of EGFR and HER2/ErbB2 with IC50 of 2 nM and 6 nM; less potent to VEGFR2/KDR; c-Abl; c-Src; and Flt-1; does not inhibit Ins-R; IGF-1R; PKC? and CDK1. Phase 1/2.,C1=NC(=C2C(=N1)NC(=C2)C3=CC=C(C=C3)CN4CCN(CC4)CC)N[C@@H](C5=CC=CC=C5)C,199.74,http://www.selleckchem.com/products/AEE788.html,Protein Tyrosine Kinase,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,L21,MGCD-265,S1361,MGCD-265,10,m,21,12,25,192879580,517.6,875337-44-3,free base,Tie-2;VEGFR;c-Met,MGCD-265 is a potent; multi-target and ATP-competitive inhibitor of c-Met and VEGFR1/2/3 with IC50 of 1 nM; 3 nM/3 nM/4 nM; respectively; also inhibits Ron and Tie2. Phase 1/2.,C1(=CC=CC=C1)CC(NC(NC2=CC=C(C(=C2)F)OC3=C4C(=NC=C3)C=C(S4)C5N=CN(C=5)C)=S)=O,200.93,https://www.selleckchem.com/products/mgcd-265-analog.html,Protein Tyrosine Kinase,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,L22,Betamethasone ,S1500,Betamethasone ,10,m,22,12,25,192881314,392.46,378-44-9,free base,Others,Betamethasone is a glucocorticoid steroid with anti-inflammatory and immunosuppressive properties.,C1C(C=C2[C@](C=1)([C@]3([C@@](CC2)([C@]4([C@](C[C@H]3O)([C@@]([C@H](C4)C)(C(CO)=O)O)C)[H])[H])F)C)=O,201.29,http://www.selleckchem.com/products/Betamethasone-(Celestone).html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,M01,DMSO_M01,,DMSO_M01,,,1,13,,,,,,,,,,,,,L1700-Selleck-Bioactive-Compound-Library
